BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series,Raters
6440,Ivanhoe,"Walter Scott, Graham Tulloch, Walter Brendel",3.75,89792,24431,30973,24443,7198,2747,2491,496.0,1819,Paperback,English,1039021,Waverley Novels,89792
1205556,Francis: The Journey and the Dream,Murray Bodo,4.23,230,107,79,36,6,2,28,119.0,January 1st 1988,Paperback,English,1193888,,230
1205553,Rakkety Tam,Brian Jacques,4.14,9966,4200,3419,1986,299,62,180,384.0,2004,Mass Market Paperback,English,801148,Redwall,9966
1205554,Taggerung,Brian Jacques,4.13,15015,6283,5141,3011,478,102,232,403.0,January 1st 2001,Mass Market Paperback,English,1193886,Redwall,15015
1205563,Marlfox,Brian Jacques,4.02,16187,5650,5931,3935,591,80,197,400.0,August 18th 1998,Paperback,English,1193896,Redwall,16187
1205555,Redwall,Brian Jacques,4.1,109579,45291,38670,19338,4215,2065,3995,,1986,Audio Cassette,English,486980,Redwall,109579
7996,Redwall,Brian Jacques,4.1,109568,45290,38665,19334,4214,2065,3994,352.0,1986,Paperback,English,486980,Redwall,109568
1205561,Splinter Cell,"David  Michaels, Raymond Benson, Tom Clancy",3.86,11382,3627,3863,2823,787,282,219,,December 6th 2004,Paperback,,15559,Tom Clancy's Splinter Cell ,11382
1205572,Redwall,"Brian Jacques, Gary Chalk",4.1,109576,45290,38670,19336,4215,2065,3994,352.0,1986,Paperback,English,486980,Redwall,109576
1205569,Muddle-Puddle Poodle,Tui T. Sutherland,4.15,191,94,46,40,7,4,17,157.0,July 1st 2009,Hardcover,,6749032,Pet Trouble,191
1205570,The Legend of Luke,Brian Jacques,4.01,15704,5542,5626,3803,629,104,204,0.0,January 10th 1999,Hardcover,English,801181,Redwall,15704
1205571,Rakkety Tam,Brian Jacques,4.14,9966,4200,3419,1986,299,62,180,384.0,2004,Hardcover,English,801148,Redwall,9966
1205580,Redwall Abbey,Brian Jacques,4.13,781,335,251,167,20,8,4,0.0,October 31st 1998,Hardcover,English,1193913,Redwall,781
1205574,Martin the Warrior,Brian Jacques,4.15,40339,16622,14695,7667,1065,290,548,,October 1993,,,1193907,Redwall,40339
1205578,Redwall: The Wall/The Quest/The Warrior Bks.1-3,Brian Jacques,4.1,109579,45291,38670,19338,4215,2065,3995,,1986,Audio Cassette,English,486980,Redwall,109579
1205579,Redwall,Brian Jacques,4.1,109579,45291,38670,19338,4215,2065,3995,,1986,Paperback,Spanish,486980,Redwall,109579
1205586,Mattimeo,Brian Jacques,4.05,32245,11226,12684,7286,907,142,514,446.0,1990,Mass Market Paperback,English,1178215,Redwall,32245
1205581,Eulalia!,Brian Jacques,4.09,7230,2922,2436,1559,257,56,140,400.0,2007,Hardcover,,1822814,Redwall,7230
1205589,Mariel of Redwall,Brian Jacques,3.98,26086,8462,9830,6751,924,119,382,387.0,1991,Mass Market Paperback,English,1177243,Redwall,26086
1205588,Bowdrie,Louis L'Amour,3.97,2492,816,902,666,97,11,85,208.0,1983,Paperback,English,2243175,Bowdrie,2492
1205592,Outcast of Redwall,"Brian Jacques, Allan Curless",3.92,19363,6185,6802,5248,972,156,260,360.0,July 6th 1995,Hardcover,English,1178237,Redwall,19363
1205590,Mattimeo,"Brian Jacques, Gary Chalk",4.05,32244,11225,12684,7286,907,142,514,446.0,1990,Hardcover,English,1178215,Redwall,32244
1205591,The Great Redwall Feast,Brian Jacques,3.99,1848,709,545,471,107,16,45,40.0,August 27th 1996,Hardcover,English,10979,Redwall,1848
1205594,Castle Cross-sections,Stephen Biesty,4.29,513,253,171,79,7,3,36,,September 1st 1994,Hardcover,English,523646,Stephen Biesty's Cross-Sections,513
1205593,Meditaciones,"Marcus Aurelius, Francisco Cortes Gabaudan, Manuel J. Rodríguez Gervás",4.22,140607,70536,42165,19564,5525,2817,7314,256.0,2005,Mass Market Paperback,Spanish,31010,,140607
1205595,Sleepers,Lorenzo Carcaterra,4.23,13582,6088,5018,2033,354,89,783,373.0,July 10th 1995,Paperback,English,2457130,,13582
1205599,Louis L'Amour Collection,"Louis L'Amour, Johnny Cash, Willie Nelson",4.09,201,79,73,38,10,1,27,4.0,1984,Audio CD,English,13880203,,201
1205600,Le jeu de l'amour et du hasard,Pierre de Marivaux,3.7,4559,1074,1589,1414,401,81,94,141.0,1730,Paperback,French,306931,,4559
1205613,The Witch's Tongue,James D. Doss,4.15,642,262,246,107,21,6,45,336.0,September 1st 2004,Hardcover,English,1631654,Charlie Moon,642
1205612,Shadow Man,James D. Doss,4.11,540,209,209,102,15,5,36,336.0,2005,Hardcover,English,688270,Charlie Moon,540
1205615,Something I've Been Meaning to Tell You: Thirteen Stories,Alice Munro,4.09,3148,1192,1236,560,129,31,251,197.0,1974,Mass Market Paperback,English,3109495,,3148
1205614,Something I've Been Meaning to Tell You: Thirteen Stories,Alice Munro,4.09,3148,1192,1236,560,129,31,251,197.0,1974,Mass Market Paperback,English,3109495,,3148
1205616,Something I've Been Meaning to Tell You,Alice Munro,4.09,3148,1192,1236,560,129,31,251,256.0,1974,Paperback,English,3109495,,3148
162780,What Is Life? with Mind and Matter and Autobiographical Sketches,"Erwin Schrödinger, Roger Penrose",4.15,5315,2308,1821,919,204,63,336,184.0,1944,Paperback,English,157127,,5315
1205620,Colorado - Saga,James A. Michener,4.24,39737,18485,13854,6210,917,271,883,909.0,1974,Paperback,German,14948,,39737
1205630,"How Late It Was, How Late",James Kelman,3.58,3778,922,1228,976,431,221,287,374.0,March 28th 1994,Hardcover,English,1193963,,3778
1205631,"How Late It Was, How Late",James Kelman,3.58,3778,922,1228,976,431,221,287,373.0,March 28th 1994,Paperback,English,1193963,,3778
1205634,A Cancer Therapy: Results of Fifty Cases and the Cure of Advanced Cancer by Diet Therapy : A Summary of 30 Years of Clinical Experimentation,Max Gerson,4.34,166,99,33,28,3,3,8,432.0,1958,Paperback,English,883134,,166
1205632,"How Late It Was, How Late",James Kelman,3.58,3778,922,1228,976,431,221,287,374.0,March 28th 1994,Paperback,English,1193963,,3778
1205633,"How Late It Was, How Late",James Kelman,3.58,3778,922,1228,976,431,221,287,373.0,March 28th 1994,Paperback,English,1193963,,3778
1205645,Instant Menace,"Jerry B. Jenkins, Chris Fabry",4.21,238,115,72,39,11,1,12,234.0,February 3rd 2006,Paperback,English,1193978,The Red Rock Mysteries,238
588723,Beyond the Chocolate War,Robert Cormier,3.6,2653,535,894,920,229,75,181,288.0,March 12th 1985,Paperback,English,6512285,Chocolate War,2653
1205692,Tao of Philosophy,Alan W. Watts,4.12,236,94,90,42,7,3,15,0.0,1995,Audiobook,English,58919,,236
1205690,The Way of Zen,"Alan W. Watts, Ralph H. Blum",4.15,17235,7342,6201,2854,593,245,655,0.0,1957,Audio CD,English,1223062,,17235
1205691,Still the Mind: An Introduction to Meditation,"Alan W. Watts, Mark Watts",4.13,1562,652,553,280,60,17,113,2.0,2000,Audio CD,English,58907,,1562
1205693,Buddhism: Religion of No Religion,Alan W. Watts,4.2,521,213,219,71,16,2,47,,1996,Audiobook,English,1194026,,521
1205696,A Little Night Music (Vocal Score),Stephen Sondheim,4.18,1369,637,436,224,52,20,29,,November 30th 1973,Paperback,English,1194029,,1369
1475250,The Interrogators: Inside the Secret War Against Al Qaeda,"Chris Mackey, Greg Miller",3.61,263,48,99,88,21,7,32,484.0,2004,Hardcover,English,1466263,,263
1205712,Myth and Religion,Alan W. Watts,4.27,165,81,55,25,1,3,10,,January 1st 1996,Audiobook,English,58930,,165
1205714,Diamond Dogs,Alan  Watt,3.47,323,57,99,116,42,9,42,,September 1st 2000,Audio,English,58973,,323
1205713,The Philosophies of Asia,Alan W. Watts,4.08,191,69,80,32,9,1,7,,June 15th 1995,Audiobook,English,58931,,191
1205560,Great Redwall Feast,Brian Jacques,3.99,1848,709,545,471,107,16,45,,August 27th 1996,Hardcover,,10979,Redwall,1848
1205751,Fair Warning,Hannah Alexander,3.94,311,93,124,78,15,1,25,281.0,2006,Paperback,English,1194084,Hideaway,311
1205752,Hideaway,Hannah Alexander,4.0,669,225,261,151,25,7,51,352.0,January 1st 1990,Paperback,English,177472,Hideaway,669
1205587,Stephen Biesty's Cross Sections: Man Of War,"Stephen Biesty, Richard Platt",4.56,201,134,50,14,2,1,16,,June 1st 1990,,,1071660,Stephen Biesty's Cross-Sections,201
10079332,Fundamentals of Anatomy & Physiology,"Frederic H. Martini, Judi L. Nath",4.05,425,188,124,73,27,13,26,1114.0,1988,Hardcover,English,6415,,425
1205779,"Descubrase Como Lider: Como Ganar Amigos, Influir Sobre las Personas y Tener Exito en un Mundo Cambiante","Dale Carnegie, Stuart R. Levine, Michael A. Crom",4.09,4669,2077,1404,843,227,118,185,252.0,December 1st 1993,Paperback,Spanish,8446,,4669
1205780,Comment Trouver Le Leader En Vous,Dale Carnegie,4.09,4669,2077,1404,843,227,118,185,211.0,December 1st 1993,Paperback,French,8446,,4669
1205806,Tropic Of Ruislip,Leslie Thomas,3.66,262,65,89,73,25,10,11,256.0,December 4th 1997,Paperback,English,1194139,,262
1205798,El Rey de Los Pleitos,John Grisham,3.7,79112,18405,28150,24478,6440,1639,2234,504.0,February 4th 2003,Paperback,Spanish,3137817,,79112
1205809,Tropic Of Ruislip,Leslie Thomas,3.66,262,65,89,73,25,10,11,256.0,1976,Paperback,English,1194139,,262
1205819,The Life of Johnny Reb: The Common Soldier of the Confederacy,Bell Irvin Wiley,4.05,1179,471,398,236,45,29,29,444.0,1943,Paperback,English,44774,,1179
1205821,No Unhallowed Hand,Gerald N. Lund,4.34,8875,4538,3029,1149,140,19,145,634.0,October 15th 1996,Hardcover,English,1194154,The Work and the Glory,8875
1205822,One in Thine Hand,Gerald N. Lund,4.04,1407,466,579,321,34,7,157,258.0,January 1st 1982,Paperback,English,1194155,,1407
1205824,The Book of Mormon: Another Testament of Jesus Christ Hand Leather Bound Pocket Edition,"The Church of Jesus Christ of Latter-day Saints, Joseph Smith Jr.",4.33,77460,60317,2443,2978,3022,8700,6021,779.0,March 1st 1830,Leather Bound,,2139868,,77460
1205847,Dora quiere mucho a Boots,Alison Inches,3.8,237,93,43,71,21,9,10,24.0,December 23rd 2003,Paperback,English,1194180,Nick Jr. Dora the Explorer,237
1205852,Cock-A-Doodle-Hooooooo!,"Mick Manning, Brita Granström",3.81,285,78,103,80,19,5,43,28.0,January 1st 2007,Hardcover,English,1194185,,285
1205857,"Concrete, Bulletproof, Invisible + Fried: My Life as a Revolting Cock",Chris Connelly,3.98,220,72,84,54,8,2,33,231.0,October 1st 2007,Paperback,English,1194190,,220
1205861,The Gothic Image: Religious Art in France of the Thirteenth Century,Émile Mâle,4.01,162,61,63,21,13,4,8,448.0,1899,Paperback,English,1194194,,162
1205865,Navidad estelar de Dora (Dora la exploradora),Christine Ricci,3.7,182,71,31,46,23,11,9,24.0,October 1st 2005,Paperback,,715501,,182
1205873,¡A contar con Dora! (Dora La Exploradora),"Phoebe Beinstein, Thompson Brothers",4.04,184,87,41,37,15,4,16,12.0,June 1st 2002,Board book,Spanish,124303,,184
1205942,Selfish and Perverse,Bob   Smith,3.81,252,75,89,61,19,8,44,304.0,August 23rd 2007,Hardcover,English,1194276,,252
1205952,Dissolution,C.J. Sansom,4.04,46317,16846,18464,8186,1863,958,2943,443.0,April 28th 2003,Paperback,English,133702,Matthew Shardlake,46317
1205951,Rowdy in Paris,Tim Sandlin,3.67,296,56,123,87,24,6,41,288.0,January 1st 2008,Hardcover,English,1194285,,296
1205959,Whose Birthday Is It?: Lift-the-Flap Surprise Story,Sheila Sweeny Higginson,4.21,352,196,80,46,15,15,22,16.0,January 1st 2007,Paperback,English,1194293,,352
1205982,Mickey's Christmas Carol: Classic Storybook,Walt Disney Company,4.31,1204,688,263,200,40,13,32,96.0,1983,Hardcover,English,1194316,,1204
1205985,Donald Duck's Toy Sailboat,"Annie North Bedford, Samuel Armstrong",4.33,508,299,107,79,19,4,14,24.0,1993,Paperback,English,1194319,,508
1205994,"Play Winning Chess: An Introduction to the Moves, Strategies, and Philosophy of Chess from the U.S.A.'s #1-Ranked Chess Player","Seirawan Yasser, Seirawan Yasser",4.09,602,223,241,114,18,6,55,200.0,1992,Paperback,English,56623,,602
1205996,"Play Winning Chess: An Introduction to the Moves, Strategies, and Philosophy of Chess from the Usa's #1 Ranked Chess Player","Yasser Seirawan, Jeremy Silman",4.09,602,223,241,114,18,6,55,236.0,1992,Paperback,,56623,,602
1205997,Play Winning Chess,Yasser Seirawan,4.09,602,223,241,114,18,6,55,240.0,1992,Paperback,English,56623,,602
1205995,Play Winning Chess,"Yasser Seirawan, Jeremy Silman",4.09,602,223,241,114,18,6,55,240.0,1992,Paperback,English,56623,,602
1206005,"The Visual Dictionary of Star Wars, Episode III - Revenge of the Sith",James Luceno,4.17,815,415,187,167,25,21,19,64.0,January 1st 2005,Hardcover,English,35384,,815
1206021,Threshold Of Fire: A Novel Of Fifth Century Rome,Hella S. Haasse,3.44,188,27,66,67,18,10,26,255.0,1964,Hardcover,English,1237485,,188
1206018,Bouvard and Pecuchet: a Tragi-Comic Novel of Bourgeois Life (Complete Works 1),Gustave Flaubert,3.86,3637,1172,1259,816,287,103,190,308.0,1881,Paperback,English,47799253,,3637
1206024,Lokomotywa,Julian Tuwim,4.25,708,371,192,105,28,12,13,22.0,1938,Hardcover,Polish,1194362,,708
1206028,The Love Knot,Elizabeth Chadwick,4.03,1191,410,477,245,45,14,95,480.0,December 3rd 1998,Paperback,English,1296100,,1191
1206027,A Secret Love,Stephanie Laurens,4.16,8490,3508,3200,1502,234,46,253,421.0,2000,Paperback,English,389330,Cynster,8490
1206025,Chatka Puchatka - The House at Pooh Corner,"A.A. Milne, Irena Tuwim",4.36,83223,46613,23368,10502,1760,980,1533,,January 1st 1928,Hardcover,Polish,3244521,Winnie-the-Pooh,83223
1206032,In Memoriam,Alfred Tennyson,4.05,3503,1400,1163,717,174,49,144,397.0,1850,Hardcover,English,1194370,,3503
1206034,In Memoriam.,Alfred Tennyson,4.05,3503,1400,1163,717,174,49,144,,1850,Paperback,English,1194370,,3503
1206035,"In Memoriam: An Authoritative Text, Backgrounds and Sources, Criticism",Alfred Tennyson,4.05,3503,1400,1163,717,174,49,144,,1850,Hardcover,English,1194370,,3503
1206048,Attitude is Everything: 10 Life-Changing Steps to Turning Attitude Into Action,Keith Harrell,4.04,365,146,120,73,19,7,44,240.0,January 1st 1999,Paperback,English,626581,,365
1206045,Explorers Of The New Century,Magnus Mills,3.64,608,117,246,173,53,19,50,,September 5th 2005,Paperback,English,316249,,608
1206047,Attitude is Everything Rev Ed: 10 Life-Changing Steps to Turning Attitude into Action,Keith Harrell,4.04,365,146,120,73,19,7,44,272.0,January 1st 1999,Paperback,English,626581,,365
1206049,Attitude Is Everything: 10 Life-Changing Steps to Turning Attitude Into Action,Keith Harrell,4.04,365,146,120,73,19,7,44,240.0,January 1st 1999,Hardcover,English,626581,,365
1206050,Attitude is Everything: 10 Life-Changing Steps to Turning Attitude into Action,Keith Harrell,4.04,365,146,120,73,19,7,44,3.0,January 1st 1999,Audiobook,English,626581,,365
1206051,Attitude is Everything: 10 Life-Changing Steps to Turning Attitude into Action,Keith Harrell,4.04,365,146,120,73,19,7,44,30.0,January 1st 1999,Audiobook,,626581,,365
1206057,Washington Square,Henry James,3.7,18899,4102,7295,5565,1512,425,1489,63.0,1880,Paperback,English,3319458,,18899
1206061,Thy Neighbor's Wife,Gay Talese,3.92,1462,434,606,311,90,21,142,650.0,January 1st 1980,Mass Market Paperback,English,1333875,,1462
1206058,The Good Earth,Pearl S. Buck,3.99,227907,85282,79519,44149,13009,5948,10172,357.0,March 2nd 1931,Hardcover,English,2346070,House of Earth,227907
1206068,The Cuckoo's Egg,Clifford Stoll,4.24,10603,4781,4116,1344,231,131,867,,1989,,,19611,,10603
1206070,Collected Poems,Paul Auster,3.58,275,60,97,78,23,17,23,205.0,2004,Hardcover,English,371852,,275
1206071,When Character Was King,Peggy Noonan,4.24,2925,1327,1089,418,67,24,216,576.0,November 12th 2001,Hardcover,English,1194409,,2925
1206073,Washington's Crossing,David Hackett Fischer,4.14,14059,6353,4479,2290,646,291,430,564.0,December 1st 2003,Hardcover,English,1773948,Pivotal Moments in American History ,14059
1206069,Moon Palace,Paul Auster,3.95,21645,6924,8702,4427,1156,436,1008,307.0,February 1989,Hardcover,English,168560,,21645
1206078,The Middle Kingdom,David Wingrove,3.87,1534,493,553,328,111,49,79,501.0,1989,Hardcover,English,1616703,Chung Kuo,1534
1206079,Sweet Clara and the Freedom Quilt,"Deborah Hopkinson, James E. Ransome",4.35,1701,901,547,211,39,3,186,40.0,1993,Paperback,English,2895176,,1701
1206090,Zen and Japanese Culture,D.T. Suzuki,4.08,818,320,298,159,27,14,50,478.0,1938,Hardcover,English,886130,,818
1206089,Twilight Memories,Maggie Shayne,4.07,952,386,309,200,48,9,50,256.0,April 1st 1994,Mass Market Paperback,English,1194427,Wings in the Night,952
15645,Inferno,"Dante Alighieri, Anthony M. Esolen",4.0,150086,56699,51144,30575,8520,3148,5144,490.0,1307,Paperback,English,2377563,La Divina Commedia,150086
1206095,The Canterbury Tales (General Prologue and Twelve Major Tales),"Geoffrey Chaucer, Michael                Murphy",3.51,194876,39173,60314,63932,23215,8242,3458,388.0,1400,Paperback,English,986234,,194876
1206114,The Judas Kiss,Victoria Holt,3.83,1896,511,695,572,101,17,64,320.0,1981,Mass Market Paperback,English,2826066,,1896
1206122,"Carry On, Mr. Bowditch",Jean Lee Latham,4.13,16083,7154,5135,2811,644,339,1079,256.0,1955,Hardcover,English,871691,,16083
1206127,Deseo Ser Puro: How One Mans Triumph Over His Greatest Struggle Can Help Others Break Free (Spanish Edition),Ted Roberts,4.3,349,182,107,46,11,3,37,,March 31st 1999,,,414863,,349
1206129,Michael O'Halloran,Gene Stratton-Porter,4.12,758,326,248,138,42,4,64,280.0,1915,Paperback,English,1873153,,758
1206128,The Iliad (Rieu Translation),"Homer, E.V. Rieu",3.88,367307,123751,119935,87602,26117,9902,7786,362.0,1975,Hardcover,English,3293141,,367307
1206131,Freckles,Gene Stratton-Porter,4.1,10437,4481,3433,1848,437,238,720,,1904,Paperback,English,3101438,Limberlost,10437
1206130,A Girl of The Limberlost,Gene Stratton-Porter,4.15,18917,8492,6156,3250,734,285,1555,,1909,Paperback,English,1194469,Limberlost,18917
1206137,The Sword of Bedwyr,R.A. Salvatore,3.8,2865,797,1010,800,213,45,88,290.0,1994,Paperback,English,1645943,Crimson Shadow,2865
1206139,My Name Is Jorge: On Both Sides of the River,Jane Medina,4.41,160,86,56,17,0,1,88,48.0,September 1st 1999,Paperback,English,1194478,,160
1206147,Sahib: The British Soldier in India 1750-1914,Richard   Holmes,4.1,203,67,96,34,5,1,16,572.0,2005,Hardcover,English,1194486,,203
837501,The Twenty-One Balloons,William Pène du Bois,3.94,23262,8254,7934,5080,1392,602,1360,180.0,September 14th 1947,Paperback,English,174503,,23262
1206158,"The Institutes of Biblical Law, Volume 1 of 3",Rousas John Rushdoony,4.23,269,152,67,24,12,14,30,890.0,June 1973,Hardcover,English,1194497,The Institutes of Biblical Law,269
1206167,Unwise Passions: A True Story of a Remarkable Woman---And the First Great Scandal of Eighteenth-Century America,Alan Pell Crawford,3.57,345,60,123,126,26,10,57,329.0,2000,Hardcover,English,1194506,,345
1206169,Footsteps: Adventures of a Romantic Biographer,Richard  Holmes,4.16,346,146,130,53,12,5,48,288.0,January 1st 1985,Paperback,English,978304,,346
1206171,Calico Captive,Elizabeth George Speare,3.96,5387,1782,2013,1249,282,61,372,288.0,1957,Paperback,English,1194513,,5387
1206173,Calico Captive,Elizabeth George Speare,3.96,5387,1782,2013,1249,282,61,372,,1957,Hardcover,English,1194513,,5387
1206174,Calico Captive,"Elizabeth George Speare, C.M. Herbert",3.96,5387,1782,2013,1249,282,61,372,,1957,Audio CD,English,1194513,,5387
1206172,Calico Captive,"Elizabeth George Speare, W.T. Mars",3.96,5387,1782,2013,1249,282,61,372,274.0,1957,Hardcover,English,1194513,,5387
116697,Calico Captive,"Elizabeth George Speare, W.T. Mars",3.96,5387,1782,2013,1249,282,61,372,288.0,1957,Paperback,English,1194513,,5387
1206177,Calico Captive,Elizabeth George Speare,3.96,5387,1782,2013,1249,282,61,372,,1957,Hardcover,English,1194513,,5387
1206176,Calico Captive,"Elizabeth George Speare, W.T. Mars",3.96,5387,1782,2013,1249,282,61,372,,1957,Hardcover,English,1194513,,5387
1206178,How Tia Lola Came to (Visit) Stay,Julia Alvarez,3.71,1649,373,598,542,96,40,231,160.0,2001,Library Binding,English,806134,Tia Lola Stories,1649
1206179,How Tia Lola Came to Stay,Julia Alvarez,3.71,1649,373,598,542,96,40,231,160.0,2001,Hardcover,English,806134,Tia Lola Stories,1649
1206183,Death at St. James's Palace,Deryn Lake,3.94,183,54,76,44,6,3,20,326.0,January 2002,Paperback,English,1194522,John Rawlings,183
1206184,The Ice Palace,Tarjei Vesaas,3.93,5681,1850,2146,1239,349,97,740,170.0,1963,Paperback,English,1713959,,5681
1206191,"Say Again, Please: Guide to Radio Communications",Bob Gardner,4.2,156,63,64,27,1,1,12,208.0,June 1st 1902,Paperback,English,1194530,,156
48118,The Ghostway,Tony Hillerman,4.12,9214,3249,4048,1753,130,34,237,301.0,1984,Paperback,English,2654855,Leaphorn & Chee,9214
1206206,Rain Storm,Vanessa Miller,4.53,285,194,61,21,5,4,21,288.0,June 1st 2007,Paperback,English,1194546,Rain,285
1206205,The Smoke Ring,Larry Niven,3.78,3455,854,1271,1073,218,39,83,362.0,April 1987,Hardcover,English,2207228,The State,3455
1206219,Jane Boleyn: The True Story of the Infamous Lady Rochford,Julia Fox,3.71,3817,1074,1203,1044,345,151,361,319.0,December 26th 2007,Hardcover,English,2053669,,3817
1206216,The Modigliani Scandal,Ken Follett,3.28,8896,1078,2393,3699,1371,355,491,304.0,1976,Paperback,English,41228,,8896
1206226,Xenocide,Orson Scott Card,3.8,145750,38917,54114,39853,10210,2656,3906,,July 1st 1991,Hardcover,English,1150594,Ender's Saga,145750
203443,The Art of Aging: A Doctor's Prescription for Well-Being,Sherwin B. Nuland,3.56,348,69,116,113,40,10,66,320.0,2007,Hardcover,English,1194578,,348
1206235,The Art of Aging,Sherwin B. Nuland,3.56,348,69,116,113,40,10,66,,2007,Hardcover,English,1194578,,348
1206239,L'Incident Jésus,"Frank Herbert, Bill Ransom",3.72,5054,1231,1819,1491,403,110,163,472.0,April 1st 1979,Mass Market Paperback,French,3634579,The Pandora Sequence,5054
1206264,The Adventures of Isabel,Ogden Nash,4.18,177,77,64,28,6,2,42,32.0,1936,Hardcover,,3018945,,177
818428,We So Seldom Look on Love,Barbara Gowdy,4.11,1049,421,397,174,39,18,82,256.0,1992,Paperback,English,2229140,,1049
1206276,Statʹ Madam Mao,Anchee Min,3.56,4634,884,1608,1509,488,145,390,444.0,June 1st 2000,,,2937015,,4634
1206275,Self Reliance,Ralph Waldo Emerson,4.02,7412,2991,2372,1419,454,176,492,,1841,Paperback,,1758578,,7412
1206311,Rig Ship for Ultra Quiet,Andrew Karam,3.93,334,104,134,71,20,5,24,,May 1st 2002,Paperback,English,1194653,,334
1206317,Tristesse Royale. Das popkulturelle Quintett,"Christian Kracht, Eckhart Nickel, Alexander von Schönburg, Joachim Bessing, Benjamin von Stuckrad-Barre",3.21,170,25,54,41,31,19,3,201.0,November 1st 1999,Paperback,German,1194659,,170
1206327,The Year's Best Science Fiction: Eighteenth Annual Collection,"Gardner Dozois, Steven Utley, Paul McAuley, Susan Palwick, Michael Swanwick, Albert E. Cowdrey, M. Shayne Bell, Lucius Shepard",4.04,409,134,180,79,11,5,25,664.0,2001,Paperback,English,399430,The Year's Best Science Fiction,409
1206321,Micromotives and Macrobehaviour (Fels Lectures on Public Policy Analysis),Thomas C. Schelling,4.0,1052,400,352,220,65,15,59,252.0,1978,Paperback,English,308149,,1052
1206334,Selfish Giant,Oscar Wilde,4.13,6874,2978,2259,1275,282,80,473,,1888,Paperback,English,1451285,,6874
1206329,The Enchanted Castle,"E. Nesbit, H.R. Millar",3.84,7751,2297,2720,2088,503,143,603,240.0,1907,Paperback,English,2310445,,7751
1206331,The Power of Darkness: Tales of Terror,"E. Nesbit, David Stuart Davies",3.82,295,74,113,92,13,3,47,255.0,July 5th 2006,Paperback,English,1194673,,295
323172,Mockingbird,Walter Tevis,4.15,5715,2344,2194,930,186,61,634,288.0,1980,Paperback,English,313880,,5715
1206343,The Trouble With Lacy Brown,Debra Clopton,4.29,2566,1346,757,341,93,29,238,256.0,August 30th 2005,Paperback,English,55660435,Texas Matchmakers,2566
1206348,One Thousand and One Arabian Nights (),"Geraldine McCaughrean, Stephen Lavis",4.03,1169,416,441,254,44,14,108,260.0,June 25th 1987,Hardcover,English,42809850,,1169
1206353,"A Century of Horrors: Communism, Nazism, and the Uniqueness of the Shoah","Alain Besançon, Ralph C. Hancock",4.08,157,62,56,30,8,1,16,120.0,September 1998,Paperback,English,1194695,,157
1206357,Watchers,Dean Koontz,4.18,156602,71260,51910,26010,5250,2172,4153,352.0,February 2nd 1987,Hardcover,English,2200683,,156602
1206358,Fearless,Tim Lott,3.83,1243,418,401,274,100,50,197,267.0,2007,Paperback,English,1194700,,1243
1206360,Scent of Dried Roses,Tim Lott,4.07,212,83,78,36,12,3,18,288.0,1996,Paperback,English,1204906,,212
1206359,Fearless,Tim Lott,3.83,1243,418,401,274,100,50,197,266.0,2007,Hardcover,English,1194700,,1243
1206361,Falling Angel,Anne Stuart,3.68,299,77,98,83,34,7,36,248.0,October 25th 1993,Mass Market Paperback,English,589567,,299
1206364,Squanto's Journey: The Story of the First Thanksgiving,"Joseph Bruchac, Greg Shed",4.0,544,174,228,113,26,3,94,32.0,September 15th 2000,Hardcover,English,1802293,,544
1206362,Falling Angel,William Hjortsberg,3.92,3923,1225,1531,871,215,81,428,242.0,January 1st 1978,Hardcover,English,1058611,,3923
1206363,Falling Angel,William Hjortsberg,3.92,3923,1225,1531,871,215,81,428,,1978,,,1058611,,3923
1206373,Sole Survivor,Dean Koontz,3.8,27351,6983,10200,8104,1712,352,790,,January 1st 1997,Hardcover,English,2925779,,27351
1206376,The Big Over Easy,Jasper Fforde,3.94,31407,9571,12771,7082,1490,493,2296,,July 11th 2005,Audio CD,English,2504943,Nursery Crime,31407
1206385,It's Good to Be the King...Sometimes,Jerry Lawler,3.53,671,128,203,252,73,15,26,384.0,December 17th 2002,Hardcover,English,1194727,,671
1206392,Why God Became Man,"Anselm of Canterbury, Jasper Hopkins",4.07,374,130,160,65,17,2,58,105.0,1090,Hardcover,Latin,607596,,374
1206408,Claudia and the Perfect Boy,Ann M. Martin,3.69,817,215,221,307,60,14,23,,January 1994,Paperback,English,511517,The Baby-Sitters Club,817
1206407,Dawn and the Big Sleepover,Ann M. Martin,3.69,1492,395,409,542,124,22,47,,May 1991,Paperback,English,545643,The Baby-Sitters Club,1492
1206409,It's True! It's True!,"Kurt Angle, John     Harper",3.31,767,131,183,278,143,32,32,317.0,2001,Hardcover,English,1194752,It's True!,767
1206413,Kristy and the Walking Disaster,Ann M. Martin,3.58,2374,530,632,943,220,49,68,,January 1st 1989,Unknown Binding,English,527369,The Baby-Sitters Club,2374
1206410,It's True! It's True!,"Kurt Angle, John     Harper",3.31,767,131,183,278,143,32,32,416.0,2001,Paperback,English,1194752,It's True!,767
1206412,Mary Anne's Bad-Luck Mystery,Ann M. Martin,3.72,2863,799,755,1061,203,45,70,,October 1st 1988,Unknown Binding,English,1194755,The Baby-Sitters Club,2863
1206415,The Peloponnesian War,Donald Kagan,4.12,4528,1751,1810,777,150,40,187,511.0,2003,Hardcover,English,710328,,4528
