GenreLink,Genre,NumberOfPeople
/work/shelves/2030027,汉,1
/work/shelves/809445,medieval,31
/work/shelves/809445,history,27
/work/shelves/809445,currently-reading,23
/work/shelves/809445,classics,21
/work/shelves/809445,non-fiction,20
/work/shelves/809445,nonfiction,13
/work/shelves/554815,vaca-home-library,1
/work/shelves/554815,my-personal-library,1
/work/shelves/554815,to-read-already-own,1
/work/shelves/554815,already-own,1
/work/shelves/554815,2017,1
/work/shelves/554815,personal-library,1
/work/shelves/554815,topic-poetry,1
/work/shelves/96563,to-read,297
/work/shelves/809445,own,8
/work/shelves/809445,college,8
/work/shelves/809445,owned,7
/work/shelves/809445,books-i-own,6
/work/shelves/809445,medieval-literature,6
/work/shelves/809445,medieval-lit,4
/work/shelves/809445,medieval-renaissance,4
/work/shelves/809445,medieval-history,4
/work/shelves/554815,location-kids-room,1
/work/shelves/554815,kids-shelf,1
/work/shelves/554815,digital,1
/work/shelves/554815,art-books,1
/work/shelves/554815,for-fun,1
/work/shelves/554815,kate-farrell,1
/work/shelves/96563,currently-reading,39
/work/shelves/96563,non-fiction,11
/work/shelves/96563,spirituality,10
/work/shelves/96563,self-help,7
/work/shelves/96563,buddhism,6
/work/shelves/96563,favorites,5
/work/shelves/809445,poetry,4
/work/shelves/809445,classic,4
/work/shelves/809445,school,4
/work/shelves/809445,philosophy,4
/work/shelves/809445,middle-ages,3
/work/shelves/809445,wishlist,3
/work/shelves/809445,default,3
/work/shelves/809445,favorites,3
/work/shelves/809445,library,3
/work/shelves/554815,women-writers,1
/work/shelves/554815,read-in-2013,1
/work/shelves/554815,books-someone-else-gave-me-to-read,1
/work/shelves/554815,can-t-do-this-to-myself,1
/work/shelves/554815,romance,1
/work/shelves/554815,in-my-bookcase,1
/work/shelves/554815,to-reexamine,1
/work/shelves/554815,book-i-owned,1
/work/shelves/96563,nonfiction,5
/work/shelves/96563,zen,4
/work/shelves/96563,relationships,4
/work/shelves/96563,psychology,4
/work/shelves/96563,philosophy,3
/work/shelves/96563,own,2
/work/shelves/809445,literature,3
/work/shelves/809445,12th-century,3
/work/shelves/809445,reference,3
/work/shelves/809445,2021,2
/work/shelves/809445,academic-reading,2
/work/shelves/809445,owned-tbr,2
/work/shelves/554815,whereisit-br,1
/work/shelves/554815,arte,1
/work/shelves/554815,mcpl-book,1
/work/shelves/554815,love-relationships,1
/work/shelves/554815,2011-read,1
/work/shelves/554815,box-005,1
/work/shelves/554815,fiction-lit,1
/work/shelves/554815,give-away,1
/work/shelves/554815,poetry-month,1
/work/shelves/96563,owned,2
/work/shelves/96563,self-improvement,2
/work/shelves/96563,wishlist,2
/work/shelves/96563,inspiring,2
/work/shelves/96563,spiritual,2
/work/shelves/96563,inspirational,2
/work/shelves/809445,read-in-2016,2
/work/shelves/809445,courtly-love,2
/work/shelves/809445,french,2
/work/shelves/809445,school-books,2
/work/shelves/809445,historical,2
/work/shelves/809445,read-in-2015,2
/work/shelves/809445,sexisme,2
/work/shelves/809445,read-for-school,2
/work/shelves/554815,favorite-poets,1
/work/shelves/554815,fiction,1
/work/shelves/554815,own-to-read,1
/work/shelves/554815,history,1
/work/shelves/554815,for-mom,-1
/work/shelves/554815,to-mom,-1
/work/shelves/96563,3-china-hongkong-tibet,1
/work/shelves/96563,dnf,1
/work/shelves/96563,filosofi-religion,1
/work/shelves/96563,the-mind,1
/work/shelves/96563,personal-growth,1
/work/shelves/809445,other,2
/work/shelves/809445,seduction,2
/work/shelves/809445,literature-medieval,2
/work/shelves/809445,religion-philosophy,2
/work/shelves/809445,2013,2
/work/shelves/809445,home-library,2
/work/shelves/809445,arthurian,2
/work/shelves/809445,romance,2
/work/shelves/554815,poetry-books,-1
/work/shelves/96563,owned-yet-to-read,1
/work/shelves/96563,x2014-books-to-read-35,1
/work/shelves/96563,read-more-then-once,1
/work/shelves/96563,on-hold-unfortunatly,1
/work/shelves/96563,my-books,1
/work/shelves/96563,meditation,1
/work/shelves/809445,love,2
/work/shelves/809445,undergrad,2
/work/shelves/809445,arthurian-legend,2
/work/shelves/809445,greatcon,2
/work/shelves/809445,middle_ages,1
/work/shelves/809445,gender,1
/work/shelves/96563,grow,1
/work/shelves/96563,bookshelf,1
/work/shelves/96563,owned-and-not-yet-read,1
/work/shelves/96563,relationship-books,1
/work/shelves/96563,own-not-finished,1
/work/shelves/96563,in-san-jose,1
/work/shelves/809445,canonical-texts,1
/work/shelves/809445,inglispitinglis,1
/work/shelves/809445,the-ugh-files,1
/work/shelves/809445,ancient-medieval-literature,1
/work/shelves/809445,medieval-christendom,1
/work/shelves/809445,4,1
/work/shelves/809445,en-casa,1
/work/shelves/809445,medieval-french,1
/work/shelves/96563,i-own,1
/work/shelves/96563,philopsophy,1
/work/shelves/96563,asia,1
/work/shelves/96563,new-own,1
/work/shelves/96563,oriental-spirituality-philosophy,1
/work/shelves/96563,self-help-psychology,1
/work/shelves/96563,2020-book-list,1
/work/shelves/96563,quit-reading,1
/work/shelves/809445,z-reading-list-artgarfunkel,1
/work/shelves/809445,sexuality,1
/work/shelves/809445,books-to-get,1
/work/shelves/809445,história,1
/work/shelves/809445,04_4th-15th-century,1
/work/shelves/96563,romance,1
/work/shelves/96563,research,1
/work/shelves/96563,yoga,1
/work/shelves/96563,buddhism-taoism,1
/work/shelves/96563,books-in-my-heart,1
/work/shelves/96563,sex-love-relationships,1
/work/shelves/96563,to-buy,1
/work/shelves/809445,historical-fiction-reading-list,1
/work/shelves/809445,partially-read,1
/work/shelves/809445,academic-library,1
/work/shelves/809445,nf,1
/work/shelves/809445,gender-sexuality-love,1
/work/shelves/809445,unread-books,1
/work/shelves/809445,erotics,1
/work/shelves/96567,to-read,24
/work/shelves/96567,art,4
/work/shelves/96567,partially-read,2
/work/shelves/96563,t-nonfiction-1,1
/work/shelves/96563,religion,1
/work/shelves/96563,parenting,1
/work/shelves/96563,mind,1
/work/shelves/96563,mhp,1
/work/shelves/96563,health-wellness,1
/work/shelves/809445,women-love,1
/work/shelves/809445,non-fiction-and-essays,1
/work/shelves/809445,frenchie,1
/work/shelves/809445,swoon,1
/work/shelves/809445,lists,1
/work/shelves/809445,her-books,1
/work/shelves/809445,books-like,1
/work/shelves/96567,next-to-buy,1
/work/shelves/96567,art-movements,1
/work/shelves/96567,non-fiction,1
/work/shelves/96567,in-my-library,1
/work/shelves/96567,00-inbox,1
/work/shelves/96567,currently-reading,1
/work/shelves/96567,art-design,1
/work/shelves/96567,my-shelf,1
/work/shelves/96563,health,1
/work/shelves/96563,goofy-self-help-more,1
/work/shelves/96563,get-2,1
/work/shelves/96563,femme-fatale,1
/work/shelves/809445,literatura-antigua-y-medieval,1
/work/shelves/809445,humanidades,1
/work/shelves/809445,gender-and-sexuality,1
/work/shelves/809445,medieval-shittos,1
/work/shelves/809445,medieval-to-renaissance,1
/work/shelves/809445,on-the-shelf,1
/work/shelves/809445,litere,1
/work/shelves/96567,sixties-etc,1
/work/shelves/96567,can-read-a-bit-at-a-time,1
/work/shelves/96567,books-i-own,1
/work/shelves/96567,pop-culture,1
/work/shelves/96567,visual-arts,1
/work/shelves/96567,ex-cat,1
/work/shelves/96563,families,1
/work/shelves/96563,body,1
/work/shelves/96563,love-happiness,1
/work/shelves/96563,growing-as-a-person,1
/work/shelves/96563,lightning-bolt-recommendations,1
/work/shelves/96563,dating,1
/work/shelves/96563,school-of-life,1
/work/shelves/809445,european-writers,1
/work/shelves/809445,2020,1
/work/shelves/809445,read-for-grad-school,1
/work/shelves/809445,other-not-mine,1
/work/shelves/809445,other-school,1
/work/shelves/809445,reading-challenge-2015,1
/work/shelves/96563,love-and-relationships,1
/work/shelves/96563,maybe-hashout-books,1
/work/shelves/96563,2017,1
/work/shelves/96563,tseck_-_-_-_,1
/work/shelves/96563,recommended-by-dan,1
/work/shelves/96563,4-consider-get-growth-paper,1
/work/shelves/96563,not-in-libgen,1
/work/shelves/809445,history-gen-2-medieval,1
/work/shelves/809445,medlit,1
/work/shelves/809445,lengua,1
/work/shelves/809445,buitenlands-lit,1
/work/shelves/809445,to-read-historical-fiction,1
/work/shelves/809445,goliards,1
/work/shelves/96563,default,1
/work/shelves/96563,all_unread,1
/work/shelves/96563,partially-completed,1
/work/shelves/96563,scanned,1
/work/shelves/96563,family,1
/work/shelves/96563,donated-8-1-2015,1
/work/shelves/96563,discards,1
/work/shelves/96563,owned-books,1
/work/shelves/96563,2014-challenge,1
/work/shelves/96573,to-read,186
/work/shelves/809445,3815-warriors-queens-etc,1
/work/shelves/809445,manhood,1
/work/shelves/96563,books-i-own,1
/work/shelves/96563,self-help-social,1
/work/shelves/96563,well-being,1
/work/shelves/96563,box-4,1
/work/shelves/96563,unread,1
/work/shelves/96573,currently-reading,25
/work/shelves/96573,probability,2
/work/shelves/96573,self-help,2
/work/shelves/96573,non-fiction,2
/work/shelves/96573,pszich,1
/work/shelves/96573,nonf,1
/work/shelves/96573,econ,1
/work/shelves/96563,religion-related,1
/work/shelves/96563,made-me-think,1
/work/shelves/96563,i-recommend-it,1
/work/shelves/96563,enjoyable,1
/work/shelves/96563,buddhist,1
/work/shelves/96563,2nd-reading-or-more,1
/work/shelves/96563,inspiration,1
/work/shelves/96563,hälsa,1
/work/shelves/96573,5-d,1
/work/shelves/96573,mind-empowerment,1
/work/shelves/96573,psychology-dark,1
/work/shelves/96573,dont-want-to-read,1
/work/shelves/96573,jkm,1
/work/shelves/96573,kindle,1
/work/shelves/96563,junkie-shelf,1
/work/shelves/96563,my-favorites,1
/work/shelves/96563,religions,1
/work/shelves/96573,mj-books,1
/work/shelves/96573,05-beliefs,1
/work/shelves/96573,default,1
/work/shelves/96573,motivation,1
/work/shelves/96573,investing,1
/work/shelves/96573,bakshi-sir,1
/work/shelves/96573,personal-ph-d,1
/work/shelves/96573,to-read-2016,1
/work/shelves/96573,self-improvement,1
/work/shelves/96573,investing-speculation,1
/work/shelves/96573,kindle-to-purchase,1
/work/shelves/96573,2e-self-help,1
/work/shelves/96573,seeking-wisdom,1
/work/shelves/96573,sanjaybakshi,1
/work/shelves/96573,roberto-amazon,1
/work/shelves/96573,science-psych-etc,1
/work/shelves/96573,professional,1
/work/shelves/96573,audio,1
/work/shelves/96573,kindle-library,1
/work/shelves/96573,ebook,1
/work/shelves/96573,nonfiction,1
/work/shelves/96573,improvement,1
/work/shelves/96573,the-luck-factor,1
/work/shelves/96573,psych-self-help,1
/work/shelves/915697,to-read,192
/work/shelves/915697,art,20
/work/shelves/915697,biography,14
/work/shelves/915697,non-fiction,9
/work/shelves/915697,nonfiction,7
/work/shelves/915697,currently-reading,6
/work/shelves/915697,art-history,5
/work/shelves/915697,own,5
/work/shelves/915697,history,3
/work/shelves/915697,historical,3
/work/shelves/915697,art-books,3
/work/shelves/915697,women-artists,2
/work/shelves/915697,childrens-literature-studies,2
/work/shelves/915697,biographies,2
/work/shelves/915697,19th-century,2
/work/shelves/915697,pennsylvania,2
/work/shelves/915697,arts,2
/work/shelves/915697,feminism,2
/work/shelves/915697,women,2
/work/shelves/915697,wish-list,2
/work/shelves/915697,memoir-bio,2
/work/shelves/915697,lgbt,2
/work/shelves/915697,wishlist,2
/work/shelves/915697,philadelphia,2
/work/shelves/915697,arts-and-crafts,1
/work/shelves/915697,added-during-migration,1
/work/shelves/915697,want-to-read-do-not-own,1
/work/shelves/915697,author-female,1
/work/shelves/915697,philly,1
/work/shelves/915697,reread,1
/work/shelves/915697,bio-memoir,1
/work/shelves/915697,art-business,1
/work/shelves/915697,2020,1
/work/shelves/915697,11-for-later,1
/work/shelves/915697,amazing-art,1
/work/shelves/915697,adult-biography,1
/work/shelves/915697,womens-studies,1
/work/shelves/915697,people-of-interest,1
/work/shelves/915697,illustrations,1
/work/shelves/915697,historical-reference,1
/work/shelves/915697,biographical,1
/work/shelves/915697,art-and-artists,1
/work/shelves/915697,a-dash-of-lavender,1
/work/shelves/915697,1900s,1
/work/shelves/915697,x-read_1980s-2015_formative-years,1
/work/shelves/915697,mes-livres-préférés,1
/work/shelves/1880503,to-read,168
/work/shelves/96569,to-read,116
/work/shelves/915697,mes-livres-dart-préférés,1
/work/shelves/915697,genre_fairy-folktales_myth_fables,1
/work/shelves/915697,catégorie_histoire-des-femmes,1
/work/shelves/915697,books-that-made-me,1
/work/shelves/915697,thesis-research,1
/work/shelves/915697,books-i-own-that-i-haven-t-read,1
/work/shelves/915697,art-artists,1
/work/shelves/915697,herstory,1
/work/shelves/1880503,art,6
/work/shelves/1880503,non-fiction,6
/work/shelves/1880503,currently-reading,4
/work/shelves/1880503,essai,2
/work/shelves/1880503,sociologie,2
/work/shelves/96569,art-history,9
/work/shelves/96569,art,8
/work/shelves/96569,history,7
/work/shelves/96569,non-fiction,5
/work/shelves/96569,medieval,5
/work/shelves/96569,currently-reading,3
/work/shelves/96569,medieval-studies,2
/work/shelves/915697,cultural-theory-feminism,1
/work/shelves/915697,about-artists,1
/work/shelves/915697,want-to-read,1
/work/shelves/915697,science-history,1
/work/shelves/915697,nonfictions,1
/work/shelves/915697,type_pen-and-ink,1
/work/shelves/915697,inventory-own,1
/work/shelves/915697,lesbian-bio-of-own,1
/work/shelves/1880503,histoire-de-l-art,2
/work/shelves/1880503,philosophy,2
/work/shelves/1880503,sociology,2
/work/shelves/1880503,academic,2
/work/shelves/1880503,sosyoloji,2
/work/shelves/1880503,bourdieu,2
/work/shelves/1880503,art-theory,2
/work/shelves/1880503,art-history,2
/work/shelves/1880503,dans-ma-bibliothèque,1
/work/shelves/96569,books-i-own,2
/work/shelves/96569,medieval-history,2
/work/shelves/96569,mount-tbr-2021,1
/work/shelves/96569,to-find,1
/work/shelves/96569,wishlist-pls-get-for-me,1
/work/shelves/96569,sub-art,1
/work/shelves/96569,art-history-af,1
/work/shelves/915697,non-fic,1
/work/shelves/915697,type_golden-age-illustrations,1
/work/shelves/915697,women-s-studies,1
/work/shelves/915697,women-artists-bio,1
/work/shelves/915697,uk,1
/work/shelves/915697,type_women-artists_curated-choices,1
/work/shelves/915697,src-libr-ppr,1
/work/shelves/915697,queer,1
/work/shelves/1880503,progress,1
/work/shelves/1880503,in,1
/work/shelves/1880503,ma-bibliothèque,1
/work/shelves/1880503,masters,1
/work/shelves/1880503,sanat-resim-mimari-müzik,1
/work/shelves/96569,sex,1
/work/shelves/96569,art-medieval,1
/work/shelves/96569,art-late-medieval,1
/work/shelves/96569,favorites,1
/work/shelves/96569,art-history-non-fiction,1
/work/shelves/96569,read-in-2016,1
/work/shelves/96569,own,1
/work/shelves/915697,own-it,1
/work/shelves/915697,lgbtqia,1
/work/shelves/915697,illustration,1
/work/shelves/915697,g_bio-memoir,1
/work/shelves/915697,fairy-tales-and-related,1
/work/shelves/915697,art-photography,1
/work/shelves/915697,art-personalities,1
/work/shelves/915697,american-artists,1
/work/shelves/1880503,ciencia-política,1
/work/shelves/1880503,must-buy,1
/work/shelves/1880503,wishlist,1
/work/shelves/1880503,turkce,1
/work/shelves/1880503,çağdaş-sanat-atölyesi,1
/work/shelves/1880503,read-in-english,1
/work/shelves/1880503,nonfiction-monographies,1
/work/shelves/1880503,art-architecture-etc,1
/work/shelves/96569,nonfiction,1
/work/shelves/96569,my-library,1
/work/shelves/96569,type_paintings_curated-choices,1
/work/shelves/96569,__period_2000s-2010s,1
/work/shelves/96569,__middle-ages-and-renaissance,1
/work/shelves/96569,on-love-and-romance,1
/work/shelves/96569,my-books,1
/work/shelves/96569,middle-ages,1
/work/shelves/915697,__period_1920s-1930s_interwar-years,1
/work/shelves/915697,__la-belle-Époque,1
/work/shelves/915697,__19th-century-1800s,1
/work/shelves/915697,222-twohundredtwentytwo,1
/work/shelves/915697,buy-next,1
/work/shelves/915697,__period_2000s-2010s,1
/work/shelves/915697,m,1
/work/shelves/1880503,anthropology-sociology-etc,1
/work/shelves/1880503,todas-as-artes,1
/work/shelves/1880503,musée_musées,1
/work/shelves/1880503,_france_belgique_<br/>francophonie,1
/work/shelves/1880503,pesquisas-scans,1
/work/shelves/96569,medieval-arts,1
/work/shelves/96569,history-medieval,1
/work/shelves/96569,art-history-ba-1st-year,1
/work/shelves/96569,art-and-art-history,1
/work/shelves/96569,default,1
/work/shelves/96569,to-read-non-fiction,1
/work/shelves/96569,before-you-buy-another-book,1
/work/shelves/96569,read-this,1
/work/shelves/915697,to-read-social-sciences,1
/work/shelves/915697,memoirs-bios,1
/work/shelves/915697,graphic-novels-and-other-art,1
/work/shelves/915697,_america_latin-america-and-canada,1
/work/shelves/915697,all-lgbtqia,1
/work/shelves/915697,book-club,1
/work/shelves/915697,2017,1
/work/shelves/915697,20th-century,1
/work/shelves/915697,borrowed,1
/work/shelves/1880503,nonfiction,1
/work/shelves/1880503,contemporary-philosophy,1
/work/shelves/1880503,sociologie-culture,1
/work/shelves/1880503,bq,1
/work/shelves/1880503,my-library,1
/work/shelves/1880503,to-acquire,1
/work/shelves/1880503,history-humanities-social-sciences,1
/work/shelves/1880503,art-and-aesthetics,1
/work/shelves/1880503,museum,1
/work/shelves/96569,to-read-research,1
/work/shelves/96569,adult-non-fiction,1
/work/shelves/96569,a-comprar,1
/work/shelves/96569,urmatorii-cativa-ani,1
/work/shelves/96569,ill,1
/work/shelves/96569,fav-a-ler,1
/work/shelves/96569,want,1
/work/shelves/96569,illumination,1
/work/shelves/96569,art-and-history,1
/work/shelves/915697,art-books-women,1
/work/shelves/915697,perhaps,1
/work/shelves/915697,nf,1
/work/shelves/915697,comics-illustration,1
/work/shelves/915697,to-buy,1
/work/shelves/915697,feminist-killjoys,1
/work/shelves/1880503,art-theory-literature,1
/work/shelves/1880503,home,1
/work/shelves/1880503,biblio-name-dropping-master-louvre,1
/work/shelves/1880503,sociología,1
/work/shelves/1880503,sociology-0,1
/work/shelves/96569,wishlist,1
/work/shelves/96569,school,1
/work/shelves/96569,2013,1
/work/shelves/96569,grad-school,1
/work/shelves/96569,middeleeuwen,1
