BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
1637559,Resort to Murder,"Carl Brookins, Ellen Hart, William Kent Krueger, Moira Harris, Judith Yates Borger, Lorna Landvik, Jess Lourey, David Housewright",3.50,137,23,40,59,13,2,26,184,January 1st 2007,Paperback,English,1631858,
1637566,Only One Earth: The Care and Maintenance of a Small Planet,"Barbara Ward, René Dubos",3.56,36,9,8,15,2,2,4,225,1972,Paperback,English,1631865,
1637571,Beast or Angel: Choices That Make Us Human,René Dubos,3.33,12,1,4,5,2,0,2,240,1974,Paperback,,2796993,
1637570,Beast or Angel?: Choices That Make Us Human,René Dubos,3.33,12,1,4,5,2,0,2,0,1974,Hardcover,English,2796993,
1637576,Psycho-love,Syafrina Siregar,3.07,179,19,31,82,38,9,18,224,2007,Paperback,Indonesian,2265146,
1637575,Waking Lazarus,T.L. Hines,3.81,1106,289,435,284,75,23,118,,January 1st 1997,Hardcover,English,1601210,
1637577,Way Down Deep In The Deep Blue Sea,Jan Peck,3.90,452,131,180,109,30,2,58,,2004,,,205230,
1637581,Daughters of Saturn: From Father's Daughter to Creative Woman,Patricia   Reis,3.71,17,7,3,4,1,2,2,288,May 1995,Hardcover,English,5093652,
1637579,La retraite sentimentale,Colette,3.68,238,49,94,71,19,5,16,242,1907,Paperback,French,2243217,Claudine
1637584,Allergy-Free Cookbook,Alice Sherwood,3.54,59,9,25,17,5,3,7,,January 1st 2007,Hardcover,English,1631884,
1637587,Discos and Democracy: China in the Throes of Reform,Orville Schell,3.56,9,2,2,4,1,0,0,400,May 12th 1988,Paperback,English,1631887,
1637585,Teaching Cross-Culturally: An Incarnational Model for Learning and Teaching,"Judith E. Lingenfelter, Sherwood G. Lingenfelter",3.70,142,30,53,48,9,2,20,134,May 1st 2003,Paperback,English,1631885,
1637586,Matter & Interactions I: Modern Mechanics,Ruth W. Chabay,3.78,27,10,8,5,1,3,1,448,August 20th 2001,Paperback,English,10583604,
1637591,Understanding the Astrological Vertex,Sasha Fenton,4.50,2,1,1,0,0,0,0,128,February 26th 2006,Paperback,English,1631891,
1637593,"A Marriage Without Regrets: No matter where you are or where you've been, you can have…",Kay Arthur,4.24,201,98,60,37,6,0,14,256,2000,Paperback,English,1275646,
1637602,Rising Signs: Discover the Truth about Your Personality,Sasha Fenton,3.73,15,3,6,5,1,0,0,224,January 25th 1992,Paperback,English,1631902,
1637601,Fortune Telling by Tarot Cards: A Beginner's Guide to Understanding the Tarot,Sasha Fenton,3.67,27,8,7,7,5,0,5,224,September 1st 2002,Paperback,English,1631901,
1637604,Astrology forLliving,Sasha Fenton,3.30,10,3,0,5,1,1,1,192,September 9th 1999,Hardcover,English,6679390,
1637605,Me and My Cat?,Satoshi Kitamura,3.74,358,99,113,110,26,10,90,40,1996,Paperback,English,2024991,
673314,The Hidden Zodiac: Why You Differ From Others with Your Sun Sign,Sasha Fenton,3.75,8,2,2,4,0,0,0,192,January 1st 2002,Paperback,English,659333,
1637619,The Magic Garment: Principles of Costume Design,Rebecca Cunningham,3.85,52,17,16,15,2,2,4,395,January 1st 1989,Paperback,English,1631919,
1637620,Costume History and Style,Douglas A. Russell,3.74,19,3,11,3,1,1,0,,November 18th 1982,Paperback,English,1631920,
1637631,Predicting The Future With Astrology: A Step By Step Guide,Sasha Fenton,4.00,2,1,0,1,0,0,0,,May 1st 1997,Paperback,English,1631931,
1637636,"Mosaic and Tessellated Patterns: How to Create Them, with 32 Plates to Color",John Willson,3.36,14,2,4,5,3,0,0,64,December 1st 1983,Paperback,English,1631936,
1637639,Tarot,Sasha Fenton,3.50,16,4,3,7,1,1,1,,September 1st 2002,Unknown Binding,English,1631939,
1637646,Veiled in Beauty: Creating Headpieces & Veils for the Bride,Creative Publishing International,3.84,19,7,5,4,3,0,2,96,June 1st 2002,Paperback,English,41329626,
1637644,Rumplestiltskin,Jacob Grimm,3.81,1186,358,363,367,77,21,99,31,1812,Hardcover,English,40081034,
1637654,Great Fashion Designs of the Twenties Paper Dolls,Tom Tierney,4.03,31,12,11,6,1,1,1,32,July 1st 1983,Paperback,English,1631954,
1637656,Holy Bible: TNIV Bible (Square),Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,,,21936,
1637649,The Green Berets,Robin   Moore,4.00,638,228,230,141,30,9,51,416,1965,Paperback,English,1500131,
1637658,Tniv Strive Bible For Men Gm,Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,Leather Bound,English,21936,
1637659,Holy Bible: TNIV Bible 5.1 Windows CD-ROM,Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,,,21936,
1637660,The Manga Bible Extreme –TNIV,"Anonymous, Siku",4.48,554,392,89,38,19,16,74,1168,June 1st 1978,Paperback,English,21936,
1637657,"Zondervan TNIV Study Bible, Personal Size",Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,Hardcover,English,21936,
1637661,Tniv Thinline Squared Pink/Pink Gm,Anonymous,4.48,554,392,89,38,19,16,74,1152,June 1st 1978,Leather Bound,English,21936,
1637667,Encounter,J. Hunter Holly,3.36,11,2,3,4,1,1,3,,1959,Paperback,English,6227863,
1637663,"Tniv Bible, The: Timeless Truth In Today's Language (Today's New International Version)",Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,Paperback,English,21936,
1637668,Tniv True Identity Bible For Women New Testament Ps/Pr,Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,Paperback,English,21936,
1637664,TNIV Thinline Bible,Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,Paperback,English,21936,
1637666,Holy Bible: TNIV Trimline Bible SEA,Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,,,21936,
1637669,Tniv Black Leatherette Lectern Bible,Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,,,21936,
1637665,The Hunted,"Fred Stoeker, D.W. Smith",3.79,33,10,12,6,4,1,4,352,April 18th 2006,Paperback,English,1631965,
1637671,Today's Niv Bible,Anonymous,4.59,66621,53771,5359,3166,1790,2535,2336,,1973,,,19119100,
1637670,Tniv Personal Bible (Bible Tniv),Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,,,21936,
1637672,Today's Niv Personal Bible (Bible Tniv),Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,,,21936,
1637674,NIV/TNIV Audio Bible Assortment GM,Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,Hardcover,English,21936,
1637673,Holy Bible: Today's NIV Personal Edition Bible (Bible Tniv),Anonymous,4.48,554,392,89,38,19,16,74,,June 1st 1978,,,21936,
1637684,She Who Watches,"Patricia H. Rushford, Harrison James",4.04,69,23,29,15,1,1,5,352,April 29th 2006,Paperback,English,1631984,McAllister Files
1637685,"The Duke of Havana: Baseball, Cuba, and the Search for the American Dream","Steve Fainaru, Ray Sánchez",3.84,64,9,38,15,2,0,3,376,January 1st 2001,Paperback,English,1631985,
1637689,"Sun Up, Sun Down",Gail Gibbons,3.89,87,26,30,27,3,1,9,32,October 14th 1983,Paperback,English,3775540,
1637690,Histoire générale du diable,Gerald Messadié,3.81,251,71,92,65,15,8,22,490,1993,,French,1544954,
1637692,Une histoire du diable. XIIᵉ-XXᵉ siècle,Robert Muchembled,3.84,137,34,58,35,9,1,11,404,September 2000,Broché,French,42109744,
1637699,Furniture Repair & Refinishing,Brian Hingley,3.83,18,4,8,5,1,0,1,240,April 28th 1998,Paperback,English,1631999,
1637691,L'étoffe du Diable. Une histoire des rayures et des tissus rayés,Michel Pastoureau,3.68,313,75,111,86,34,7,45,183,1991,,French,463108,
1637704,Latter-day patriots: Nine Mormon families and their Revolutionary War heritage,Gene Allred Sessions,2.50,4,0,1,1,1,1,0,219,January 1st 1975,Unknown Binding,,1632004,
1637702,Authentic Arts & Crafts Furniture,Popular Woodworking,4.23,13,6,4,3,0,0,0,,December 3rd 2005,Paperback,English,1632002,
1637701,Games,Carol Gorman,3.88,186,56,65,52,13,0,52,288,January 1st 2007,Hardcover,English,1632001,
1637708,The Art of Segmented Wood Turning: A Step-by-Step Guide,Malcolm Tibbetts,4.15,27,13,6,7,1,0,1,224,January 1st 2005,Paperback,English,1632008,
1637713,Furnish: Furniture and Interior Design for the 21st Century,Robert Klanten,4.00,8,3,2,3,0,0,1,271,February 1st 2007,Hardcover,English,1632013,
2630366,Der Plan,Gerhard Roth,3.22,32,6,8,7,9,2,4,296,1998,Paperback,German,1632016,Orkus
1637712,Le Dictionnaire Du Diable,Ambrose Bierce,4.07,9907,3897,3599,1815,394,202,630,,1906,,,865289,
1637726,British Military Uniforms,James Laver,2.50,2,0,0,1,1,0,0,61,1948,Hardcover,English,1632026,
1637723,The Secret Rapture,David Hare,3.55,65,11,21,27,5,1,5,,October 1st 1989,,,2422898,
1637724,Individu et cosmos dans la philosophie de la ranaissance,Ernst Cassirer,4.31,48,21,22,4,1,0,6,489,1927,Paperback,,256175,
1637730,"Close-up on Sunset Boulevard: Billy Wilder, Norma Desmond, and the Dark Hollywood Dream",Sam Staggs,3.77,197,55,67,51,23,1,29,320,2002,Hardcover,English,260207,
1637737,Tattoo (Juxtapoz),"Roger Gastman, Kim Groebner",3.90,39,12,14,11,1,1,2,192,July 15th 2007,Hardcover,English,1632037,
1637735,Juxtapoz Illustration,Roger Gastman,4.17,99,40,39,18,1,1,4,190,July 15th 2007,Hardcover,English,1632035,
1637742,"Peanuts: Be My Valentine, Charlie Brown",Charles M. Schulz,3.97,277,102,90,66,14,5,22,10,1976,Hardcover,English,2104707,
1637743,The Parrot Tico Tango,Anna Witte,4.02,134,53,43,27,10,1,31,24,January 1st 2004,Paperback,English,1632043,
1637744,A Charlie Brown Christmas,Charles M. Schulz,4.49,16776,11363,3112,1655,372,274,282,,1965,Mass Market Paperback,English,3260020,Peanuts Holiday TV Specials
1637745,A Charlie Brown Christmas,Charles M. Schulz,4.49,16776,11363,3112,1655,372,274,282,42,1965,Paperback,English,3260020,Peanuts Holiday TV Specials
1637753,The Dragon Prince: Stories and Legends from Vietnam,Thich Nhat Hanh,3.80,64,14,29,17,2,2,7,160,June 28th 2007,Paperback,English,1632053,
1637755,Oh My Goddess! Volume 8: Mara Strikes Back,Kosuke Fujishima,3.97,309,113,93,86,16,1,11,176,March 23rd 1993,Paperback,English,1632055,Oh My Goddess!
1637754,Oh My Goddess! Volume 28,Kosuke Fujishima,4.04,169,61,61,41,5,1,5,160,March 23rd 2004,Paperback,English,1632054,Oh My Goddess!
1637752,Annabel Lee,"Edgar Allan Poe, Gilles Tibo",4.34,8208,4519,2273,1135,221,60,385,,October 9th 1849,Library Binding,English,1632052,
1637756,Oh My Goddess! First End,"Yumi Toma, Yumi Toma",3.85,73,24,22,21,4,2,11,362,December 12th 2007,Paperback,English,1632056,
1637757,Oh My Goddess! Vol 18 Phantom Racer,Kosuke Fujishima,3.90,198,63,67,54,13,1,8,256,November 20th 1998,Paperback,English,1632057,Oh My Goddess!
1637759,"Ah, Mi Diosa!, Vol. 6 (En Espanol): English Language Translation: Oh My Goddess! Vol. 6",Kosuke Fujishima,3.99,387,132,141,95,17,2,15,176,April 23rd 1992,Paperback,Spanish,1133803,Oh My Goddess!
1637766,Oh My Goddess!: The Adventures of the Mini-Goddesses,Kosuke Fujishima,3.71,72,21,20,22,7,2,1,88,May 17th 2000,Paperback,English,1632066,Oh My Goddess!
1637758,"¡Ah, mi Diosa! #1",Kosuke Fujishima,3.76,2809,976,707,742,247,137,82,184,August 23rd 1989,Paperback,Spanish,2257392,Oh My Goddess!
1637761,"¡Ah, mi Diosa! tomo 8",Kosuke Fujishima,3.97,309,113,93,86,16,1,11,184,March 23rd 1993,Paperback,Spanish,1632055,Oh My Goddess!
1637764,Oh My Goddess! Volume 10: Miss Keiichi,Kosuke Fujishima,3.96,279,95,91,81,11,1,11,232,May 23rd 1994,Paperback,English,3357165,Oh My Goddess!
1637763,Oh My Goddess! Volume 14: Queen Sayoko,Kosuke Fujishima,3.87,263,77,91,79,15,1,12,,April 23rd 1997,Paperback,English,1632063,Oh My Goddess!
1637765,Oh My Goddess! Volume 2: Leader of the Pack,Kosuke Fujishima,3.89,560,180,190,144,39,7,23,152,March 23rd 1990,Paperback,English,2257414,Oh My Goddess!
1637773,The Truth About These Strange Times,Adam Foulds,3.17,168,11,44,80,28,5,20,336,2007,Hardcover,English,3465676,
1637774,Ancient Mystery Cults,Walter Burkert,3.78,249,58,103,69,13,6,23,181,1987,Hardcover,English,428780,
1637776,Mystery Religions in the Ancient World,Joscelyn Godwin,3.72,39,9,15,11,3,1,8,176,1981,Hardcover,English,1632076,
1637775,Celtic Mysteries: The Ancient Religion,John Sharkey,3.26,54,6,13,25,9,1,9,96,July 7th 1975,Paperback,English,1632075,
1637778,The God Who Comes: Dionysian Mysteries Revisited,Rosemarie Taylor-Perry,4.33,12,7,3,1,1,0,1,,January 1st 2003,Paperback,English,1632078,
1637785,Big Muddy: 2down the Mississippi Through America's Heartland,B. Clarence Hall,3.40,5,2,1,0,1,1,2,290,August 1st 1992,Hardcover,,1632085,
1637782,"Reiko The Zombie Shop, Volume 4",Rei Mikamoto,3.83,35,7,18,7,3,0,0,192,September 20th 2006,Paperback,English,1632082,
1637783,"Reiko The Zombie Shop, Volume 3",Rei Mikamoto,3.72,47,8,22,13,4,0,0,192,June 27th 2006,Paperback,English,1632083,
1637779,Pagan Regeneration: A Study of Mystery Initiations in the Graeco Roman World,Harold R. Willoughby,4.00,8,2,5,0,1,0,1,320,August 1st 2003,Paperback,English,14328013,
1637784,"Reiko The Zombie Shop, Volume 2",Rei Mikamoto,3.62,53,11,20,14,7,1,2,200,March 21st 2006,Paperback,English,1632084,
1637786,The Flying Warlord,Leo Frankowski,3.94,807,258,299,202,39,9,18,232,1989,Mass Market Paperback,English,1632086,Conrad Stargard
1637788,Ancient Mysteries,Rupert Furneaux,3.34,38,8,8,14,5,3,8,234,1976,softcover,,1864681,
1637790,"Celebrate Passover: with Matzah, Maror, and Memories",Deborah Heiligman,3.94,31,4,21,6,0,0,8,32,February 13th 2007,Hardcover,,1632090,Holidays Around the World
1637787,The Radiant Warrior,Leo Frankowski,3.99,1043,367,374,242,43,17,24,281,June 14th 1989,Mass Market Paperback,English,1632087,Conrad Stargard
1637789,Novum Organum: True Directions Concerning The Interpretation Of Nature,Francis Bacon,3.72,1460,417,443,416,139,45,66,,1620,Paperback,English,2131337,
1637798,Should The Baby Live?: The Problem Of Handicapped Infants,"Helga Kuhse, Peter Singer",3.20,20,4,6,5,0,5,2,228,1986,Hardcover,English,486851,
1637799,Breastfeeding an Adopted Baby and Relactation,Elizabeth Hormann,4.09,11,4,5,1,1,0,2,66,February 1st 2007,Paperback,English,1632099,
1637800,"La Leche League: At the Crossroads of Medicine, Feminism, and Religion",Jule DeJager Ward,3.67,12,3,3,5,1,0,1,248,January 2000,Paperback,English,1632100,
1637801,Eye of the Serpent,Graeme Morris,3.20,5,1,1,1,2,0,0,32,October 1st 1984,Paperback,English,1632101,Advanced Dungeons and Dragons Module
1637802,On Desire: Why We Want What We Want,William B. Irvine,3.85,479,139,188,105,36,11,55,322,September 26th 2005,Paperback,English,1577263,
1637804,Doing Right by Children: Reflections on the Nature of Childhood and the Obligations of Parenthood,William B. Irvine,4.50,4,2,2,0,0,0,0,448,January 2001,Paperback,English,1632104,
1637809,Whippoorwill,Sharon Sala,3.60,475,142,124,119,56,34,39,377,2003,Paperback,English,3286031,Letty & Eulis
1637810,When the Whippoorwill,Marjorie Kinnan Rawlings,4.29,90,44,32,11,2,1,10,248,1931,Paperback,English,1632110,
1637808,Growing Strong Daughters: Encouraging Girls to Become All They're Meant to Be,Lisa Graham McMinn,3.97,74,21,34,16,2,1,14,206,July 1st 2000,Paperback,English,1632108,
1637805,Nighttime Parenting: How to Get Your Baby and Child to Sleep,William Sears,3.86,459,144,172,98,27,18,55,224,1985,Paperback,English,52287,
1637819,Stainless Longganisa,Bob Ong,3.83,8555,2855,2384,2415,770,131,237,188,2005,Paperback,Filipino; Pilipino,1423863,
1637820,New Hampshire,Robert Frost,4.05,435,164,162,80,25,4,60,113,1923,Hardcover,English,1632120,
1637821,The Serpent's Tongue,Nancy Wood,4.12,17,8,5,3,0,1,1,,October 1st 1997,Hardcover,English,246482,
1637822,Coloring Book: An Eclectic Anthology of Fiction and Poetry by Multicultural Writers,"boice-Terrel Allen, Zetta Elliott",5.00,1,1,0,0,0,0,1,360,December 1st 2003,Paperback,,1632122,
1637826,Murder at Vassar,Elizabeth Atwood Taylor,3.18,40,3,8,23,5,1,5,261,1987,Mass Market Paperback,English,1632126,Maggie Elliott Mystery
1637831,Selected Poetry and Prose: A Bilingual Edition,"Chiara Matraini, Elaine Maclachlan, Giovanna Rabitti",4.50,2,1,1,0,0,0,0,232,2007,Hardcover,English,1825091,
1637828,Anne of France: Lessons for My Daughter,"Anne of France, Sharon L. Jansen",3.86,14,4,6,3,0,1,4,,September 1st 2004,Hardcover,English,20087983,Library of Medieval Women
1637834,"Faces along the Bar: Lore and Order in the Workingman's Saloon, 1870-1920",Madelon Powers,3.54,24,4,8,10,1,1,2,331,August 15th 1998,Paperback,English,2242388,
1637833,Women At Work In Medieval Europe,Madeleine Pelner Cosman,3.88,33,7,17,8,0,1,9,,April 1st 2000,,,1632132,
1637832,Women at Work in Medieval Europe,Madeleine Pelner Cosman,3.88,33,7,17,8,0,1,9,176,April 1st 2000,Hardcover,English,1632132,
1637837,Here Be Dragons,"David Koerner, Simon LeVay",4.12,42,13,21,8,0,0,6,272,March 1st 2000,Hardcover,English,1632137,
1637842,Area 7,Matthew Reilly,4.10,16396,6317,6284,3075,589,131,515,,November 9th 2001,Audio Cassette,,1808566,Shane Schofield
1637845,Stolen Years,"Sara Zyskind, Marganit Inbar",4.35,97,56,23,15,2,1,11,284,1977,Library Binding,English,115360,
1637841,The Six Sacred Stones,Matthew Reilly,4.19,23022,10311,8001,3649,798,263,613,0,December 17th 2007,Audio CD,English,1632141,Jack West Jr
1637843,"Symbol and the Symbolic: Egypt, Science and the Evolution of Consciousness",R.A. Schwaller de Lubicz,4.26,82,42,25,11,2,2,9,,1951,Hardcover,,1966752,
1637840,7 Deadly Wonders,Matthew Reilly,4.07,27026,11371,9162,4377,1364,752,1131,,December 20th 2005,Audio CD,English,1271370,Jack West Jr
1637852,Medical-Surgical Nursing: Critical Thinking for Collaborative Care 4th edition (Medical-Surgical Nursing),Donna D. Ignatavicius,4.00,11,3,5,3,0,0,1,2487,September 26th 2001,Hardcover,,2971562,
1637853,Medical Surgical Nursing: Critical Thinking For Collaborative Care,Donna D. Ignatavicius,4.00,11,3,5,3,0,0,1,,September 26th 2001,,,2971562,
1637857,The Wisdom of St. Patrick,Greg Tobin,3.76,21,5,9,5,1,1,7,264,March 2nd 1999,Hardcover,English,1632157,
1637868,John James Audubon in the West: The Last Expedition: Mammals of North America,Sarah Boehme,3.83,6,3,0,2,1,0,0,208,September 1st 2000,Hardcover,English,1632168,
1637869,El burgués gentilhombre,Molière,3.75,10304,2670,3599,3057,783,195,198,49,October 14th 1670,Paperback,Spanish,2115136,
1637867,Marianne in Chains: Daily Life in the Heart of France During the German Occupation,Robert Gildea,3.75,99,25,34,32,6,2,9,528,March 22nd 2002,Hardcover,English,455155,
1637866,I Love My Daddy,Sebastien Braun,4.22,328,156,102,59,9,2,36,32,April 1st 2004,Unknown Binding,English,338903,I Love My Parents
1637870,The Story of King Arthur and His Knights,"Howard Pyle, Sergio Leone",4.00,6195,2170,2286,1390,279,70,308,320,November 1903,Hardcover,English,2600969,
1637886,Thrace & the Thracians,"Alexander Fol, Ivan Marazov",4.00,7,3,2,1,1,0,0,160,January 1st 1977,Hardcover,English,1632186,
1637883,Adam of the Road,Elizabeth Gray Vining,3.77,8935,2636,2928,2373,673,325,419,,1942,Audiobook,,452487,
1637891,Mark Twain and the Queens of the Mississippi,Cheryl Harness,3.65,26,3,14,6,3,0,8,40,November 1st 1998,Hardcover,English,1632191,
1637898,France in the New Century: Portrait of a Changing Society,John Ardagh,3.64,11,2,4,4,1,0,0,757,2000,Paperback,English,1632198,
1637901,"France Today: A New and Revised Edition of ""France in the 1980s""",John Ardagh,3.67,3,0,2,1,0,0,0,,November 1st 1988,Paperback,English,1632201,
1637899,Cultural Atlas of France,"John Ardagh, Colin Jones",3.78,9,2,4,2,1,0,0,240,1991,Hardcover,English,1632199,The Cultural Atlas of the World
1637897,"Alone, Together",Linda A. Cooney,3.52,29,7,7,12,0,3,2,184,August 1st 1985,Mass Market Paperback,English,1632197,Couples
1637902,France,John Ardagh,3.78,9,2,4,2,1,0,0,,1991,,,1632199,The Cultural Atlas of the World
1637903,Ireland and the Irish: Portrait of a Changing Society,John Ardagh,3.37,19,2,8,5,3,1,1,496,1995,Paperback,English,1632203,
1637910,The Blue Bird: A Fairy Play in Six Acts,Maurice Maeterlinck,3.85,1432,462,469,354,121,26,123,,1905,Paperback,English,1895037,
1637921,States of Knowledge: The Co-Production of Science and the Social Order,Sheila Jasanoff,4.03,30,11,11,6,2,0,1,,February 5th 2004,Paperback,English,2694861,
1637920,Jeffrey's Latest Thirteen: More Alabama Ghosts,Kathryn Tucker Windham,4.34,85,46,24,13,2,0,4,146,1982,Hardcover,,1046469,Thirteen Ghosts
1637919,13 Alabama Ghosts And Jeffrey,Kathryn Tucker Windham,4.17,405,189,116,82,15,3,34,,May 15th 2014,,,127697,Thirteen Ghosts
1637922,Ghosts of 42nd Street: A History of America's Most Infamous Block,Anthony Bianco,3.70,73,14,29,25,4,1,7,384,2004,Hardcover,English,734323,
1637923,Inventing Times Square: Commerce and Culture at the Crossroads of the World,William R. Taylor,4.43,7,3,4,0,0,0,0,496,November 1st 1991,Paperback,English,1632226,
1637928,Cowboy Sam and the Rodeo,Edna Walker Chandler,4.36,14,6,7,1,0,0,2,,June 1st 1976,Hardcover,,1632231,Cowboy Sam
1637927,Cowboy Sam,Edna Walker Chandler,3.89,18,7,6,3,0,2,0,64,June 1st 1970,Hardcover,,1632230,Cowboy Sam
1637929,The Art of Making Dances,Doris Humphrey,3.94,159,49,64,35,9,2,13,,1959,Paperback,,1546490,
1637944,Désert,J.M.G. Le Clézio,3.70,1721,471,597,388,191,74,183,438,May 6th 1980,Paperback,French,1632247,
1637885,The Street & Other Stories,Gerry Adams,3.78,59,14,21,21,3,0,2,145,January 1st 1992,Paperback,English,1632185,
1637946,The Round and Other Cold Hard Facts,"J.M.G. Le Clézio, C. Dickson",3.51,237,39,88,73,28,9,42,214,April 14th 1982,Paperback,English,1043250,
1637955,Passionate Presence: Experiencing the Seven Qualities of Awakened Awareness,Catherine  Ingram,4.16,106,49,32,19,5,1,4,212,2003,Paperback,English,1632258,
1637949,Libby: The Alaskan Diaries and Letters of Libby Beaman 1879-1880,"Libby Beaman, Betty John",4.06,101,34,40,26,1,0,17,256,April 28th 1989,Paperback,English,1632252,
1637956,The Passionate Palate: Recipes For Cooking Up A Delicious Life,Desiree Witkowski,3.67,9,2,4,1,2,0,1,,October 8th 1999,Paperback,,1632259,
1637958,The Finite Element Method: Its Basis and Fundamentals,"Robert L. Taylor, O.C. Zienkiewicz",3.80,15,4,7,2,1,1,1,752,1987,Hardcover,English,1632261,
1637948,Le Dernier Jour d'un condamné,Victor Hugo,4.04,18334,6274,7460,3747,687,166,1219,175,1829,,,1632537,
1637965,Babels hus,P.C. Jersild,3.59,159,21,70,52,14,2,12,329,1978,Hardcover,Swedish,1632272,
1637963,Monster Motel,Douglas Florian,3.65,34,8,10,13,2,1,10,32,1993,Paperback,English,1632266,
1637966,Den femtionde frälsaren,P.C. Jersild,3.60,42,6,15,19,2,0,5,248,1984,Hardcover,Swedish,1632269,
11808880,Barnens ö,P.C. Jersild,3.20,353,34,98,144,60,17,13,301,1976,Paperback,Swedish,1632275,
1637969,House of Babel,"P.C. Jersild, Leif Sjöberg, Joan Tate",3.59,159,21,70,52,14,2,12,321,1978,Paperback,English,1632272,
1637975,Neil's  Castle,alissa imre geis,3.60,15,3,4,7,1,0,4,32,April 12th 2004,Hardcover,English,1632278,
1637987,James the Red Engine,"Wilbert Awdry, C. Reginald Dalby",3.98,115,43,34,32,5,1,5,72,1948,Hardcover,English,945345,The Railway Series
1637987,James the Red Engine,"Wilbert Awdry, C. Reginald Dalby",3.98,115,43,34,32,5,1,5,72,1948,Hardcover,English,945345,The Railway Series
1637990,Cinnamon Gardens,Shyam Selvadurai,3.84,1585,396,668,409,94,18,138,389,1998,Paperback,English,1632295,
1637992,Cinnamon Gardens,Shyam Selvadurai,3.84,1585,396,668,409,94,18,138,,1998,Paperback,,1632295,
1637991,Cinnamon Gardens,Shyam Selvadurai,3.84,1585,396,668,409,94,18,138,400,1998,Unbound,English,1632295,
1638001,Marmaduke…Again?,Brad Anderson,4.30,27,13,10,3,1,0,4,96,February 1st 1988,Paperback,English,1632304,
1638003,"Practice: Architecture, Technique And Representation (Critical Voices In Art, Theory, And Culture)",Stan Allen,3.89,9,2,4,3,0,0,2,,May 1st 2000,Paperback,English,1632306,
1638002,X-Men: Deadly Genesis,"Ed Brubaker, Trevor Hairsine",3.70,3693,1173,993,973,346,208,109,200,July 26th 2006,Paperback,English,1632305,X-Men: Deadly Genesis
1638008,"Understanding Language Structure, Interaction, and Variation: An Introduction to Applied Linguistics and Sociolinguistics for Nonspecialists","Steven  Brown, Salvatore Attardo",3.29,24,4,6,9,3,2,0,440,2000,Paperback,English,131602,
1638007,Bunny Wishes,"Michaela Morgan, Caroline Jayne Church",3.41,73,7,28,28,8,2,11,32,January 1st 2007,Hardcover,English,1632310,
1638010,Birthday Wishes,Ann Schweninger,3.50,6,1,1,4,0,0,1,,May 6th 1986,Hardcover,English,1632313,
1638009,Liplap's Wish,"Jonathan London, Sylvia Long",3.75,20,4,8,7,1,0,7,,September 1st 1994,Hardcover,English,1632312,
1638013,Little Bear's Special Wish,Gillian Lobel,3.83,54,16,17,18,2,1,10,,January 1st 2003,Hardcover,English,505966,
1638022,Turning Vision Into Action,George Barna,4.47,15,10,3,1,1,0,2,,July 31st 1996,Paperback,English,1632325,
1638020,Cognitive Grammar: An Introduction: A Basic Introduction,Ronald W. Langacker,4.04,27,10,9,7,1,0,1,574,January 4th 2008,Paperback,English,1632323,
1638027,Metal Gear Solid Volume 1,"Kris Oprisko, Ashley Wood",3.82,128,41,40,31,15,1,11,,May 30th 2005,Paperback,English,214215,Metal Gear Solid
1638028,"Metal Gear Solid, Vol. 1",Kris Oprisko,3.82,128,41,40,31,15,1,11,,May 30th 2005,Paperback,Spanish,214215,Metal Gear Solid
1638026,The Outsiders,S.E. Hinton,4.10,994989,423396,327456,182134,46552,15451,34961,188,April 24th 1967,Hardcover,English,1426690,
1638046,The Devil Met a Lady,Stuart M. Kaminsky,3.89,165,39,75,46,4,1,19,194,1993,Hardcover,English,2374410,Toby Peters 
1638043,El príncipe Caspian,C.S. Lewis,3.97,368511,123054,136846,88275,16272,4064,7898,288,October 15th 1951,Paperback,Spanish,3348636,The Chronicles of Narnia (Publication Order)
1638047,Bette Davis: A Biography,Barbara Leaming,3.51,199,33,73,65,19,9,19,,January 1st 1992,Paperback,English,1936785,
1638019,Elementary Statistics Using the TI-83/84 Plus Calculator,Mario F. Triola,3.68,37,12,9,10,4,2,0,936,May 4th 2007,Hardcover,English,13608501,
1638062,A Question of Gravity and Light,Blas Falconer,4.19,42,19,14,7,2,0,6,96,April 26th 2007,Paperback,English,1632365,
1638064,The Longest Battle: September 1944-February 1945: From Aachen to the Roer and Across,Harry Yeide,4.11,36,12,18,4,2,0,3,304,April 2nd 2005,Hardcover,English,1632367,
