BookID,Genre,NumberOfPeople
413,fantasy,10
413,america,9
413,american-fiction,9
413,literary,9
413,owned-to-read,9
413,fiction-to-read,9
413,favorite-books,8
413,the-great-american-novel,8
413,home-library,8
413,dnf,8
413,united-states,8
413,owned-unread,7
413,great-american-novels,7
413,literature-american,7
413,personal-library,7
413,on-the-shelf,7
413,gave-up,7
413,post-modernism,7
413,own-it,7
413,i-own,7
413,unread,7
413,on-hold,7
413,fiction-historical,6
413,pomo,6
413,owned-not-read,6
413,american-history,6
413,biography,6
413,fiction-literature,6
413,audio,6
413,own-but-not-read,6
413,modern-classics,6
406,to-read,8061
406,fiction,449
406,currently-reading,360
406,owned,100
406,own,89
406,contemporary,83
406,novels,70
406,favorites,69
406,american,64
406,books-i-own,50
406,literature,44
406,american-literature,41
406,library,41
406,literary-fiction,37
406,novel,33
406,wishlist,29
406,americana,28
406,new-york,28
406,default,27
406,postmodern,24
406,owned-books,22
406,usa,22
406,contemporary-fiction,22
406,don-delillo,22
406,abandoned,21
406,ebook,20
406,to-buy,19
406,english,18
406,general-fiction,18
406,kindle,16
406,delillo,15
406,my-library,14
406,drama,13
406,postmodernism,12
406,american-lit,12
406,audiobook,11
406,literary,11
406,einaudi,10
406,narrativa,10
406,uni,10
406,america,10
406,classics,10
406,dnf,10
406,borrowed,10
406,lit,10
406,my-books,9
406,did-not-finish,9
406,post-modern,9
406,adult-fiction,9
406,i-own,9
406,united-states,9
406,university,8
406,letteratura-americana,8
406,book-club,8
406,romanzi,8
406,modern-fiction,8
406,school,7
406,american-fiction,7
406,books,7
406,adult,7
406,ebooks,7
406,bookshelf,7
406,paperback,7
406,prose,7
406,unread,7
406,owned-unread,6
406,sci-fi,6
406,read-in-english,6
406,philosophy,6
406,post-modernism,6
406,dystopia,6
406,e-book,6
406,books-into-movies,6
406,maybe,6
406,novela,6
406,book-to-movie,6
406,wtf,6
406,pomo,6
406,thriller,5
406,audio,5
416,to-read,3147
416,fiction,156
416,short-stories,131
416,currently-reading,124
416,pynchon,32
416,owned,29
416,own,29
416,literature,26
416,american,20
416,american-literature,18
416,thomas-pynchon,17
416,postmodern,16
416,stories,14
416,usa,13
416,books-i-own,11
416,short-story,11
416,owned-books,11
416,short-story-collections,10
416,short-fiction,9
416,short,9
416,wishlist,9
416,american-lit,8
416,postmodernism,8
416,contemporary,8
416,narrativa,7
416,pomo,7
416,library,6
416,collection,6
416,post-modern,6
416,my-library,6
416,novels,6
416,general-fiction,6
416,contemporary-fiction,5
416,default,5
416,ebook,5
416,english,5
416,literary-fiction,5
416,collections,4
416,abandoned,4
416,favorites,4
416,kindle,4
416,american-fiction,4
416,americana,4
416,modern,4
416,literary,4
416,america,4
416,classics,4
416,racconti-novelle-favole,3
416,short-story-collection,3
416,unread,3
416,north-american-literature,3
416,did-not-finish,3
416,writing,3
416,my-books,3
416,author,3
416,racconti,3
416,it-was-ok,3
416,single,3
416,anthologies,3
416,fiction-to-read,3
416,etats-unis,2
416,bibliotheque,2
416,paper,2
416,sold,2
416,roman,2
416,on-hold,2
416,unfinished,2
416,postmodern-fiction,2
416,physical,2
416,lit-norteamericana,2
416,favorite-writers,2
416,to-buy,2
416,postmodernist,2
416,ebooks,2
416,available,2
416,story-collections,2
416,literature-american,2
416,e-books,2
416,z-epublibre,2
416,read-in-english,2
416,biblioteca,2
416,paperback,2
414,to-read,8203
414,currently-reading,487
414,fiction,412
414,own,99
414,owned,91
414,favorites,88
414,literature,63
414,novels,49
414,american,43
414,books-i-own,41
414,pynchon,35
414,literary-fiction,30
414,american-literature,29
414,owned-books,26
414,wishlist,25
414,thomas-pynchon,24
414,usa,22
414,postmodern,22
414,default,21
414,classics,20
414,library,19
414,general-fiction,18
414,post-modern,17
414,humor,17
414,contemporary,17
414,my-library,16
414,politics,14
414,american-fiction,13
414,abandoned,13
414,my-books,13
414,california,13
414,to-buy,13
414,american-lit,13
414,postmodernism,12
414,novel,12
414,unread,12
414,home-library,11
414,satire,11
414,english,10
414,americana,10
414,unfinished,10
414,america,10
414,contemporary-fiction,10
414,literary,10
414,personal-library,8
414,uni,8
414,modern-fiction,8
414,did-not-finish,8
414,lit,8
414,collection,7
414,kindle,7
414,pomo,7
414,historical-fiction,7
414,favourites,7
414,fiction-to-read,7
414,i-own,7
414,re-read,7
414,dnf,6
414,post-modernism,6
414,fiction-novels,6
414,book-club,6
414,my-bookshelf,5
414,ebook,5
414,owned-not-read,5
414,fiction-literature,5
414,narrativa,5
414,fiction-general,5
414,to-re-read,5
414,couldn-t-finish,5
414,to-read-fiction,5
414,modern-classics,5
414,united-states,5
414,literature-american,4
414,physical,4
414,on-my-shelf,4
414,us,4
414,bookshelf,4
421,to-read,26102
421,currently-reading,3244
421,essays,671
421,non-fiction,659
421,nonfiction,342
421,favorites,300
421,memoir,140
421,history,115
421,own,99
421,journalism,68
421,owned,63
421,classics,59
421,books-i-own,57
421,california,55
421,kindle,50
421,essay,49
421,fiction,45
421,biography,39
421,american,37
421,wishlist,34
421,to-buy,31
421,memoirs,27
421,women,26
421,favourites,25
421,library,24
421,joan-didion,23
421,audiobook,22
421,female-authors,22
421,owned-books,22
421,los-angeles,21
421,americana,20
421,book-club,20
421,short-stories,20
421,essay-collections,18
421,american-literature,18
421,literature,18
421,america,17
421,writing,17
421,didion,17
421,biography-memoir,16
421,non-fic,16
421,usa,15
421,politics,14
421,women-writers,14
421,women-authors,14
421,non-fiction-to-read,13
421,audiobooks,13
421,my-library,13
421,culture,13
421,creative-nonfiction,13
421,feminism,12
421,autobiography,12
421,to-read-non-fiction,12
421,travel,12
421,female-author,12
421,wish-list,12
421,dnf,11
421,ebook,10
421,short-stories-essays,10
421,music,10
421,ebooks,10
421,harry,9
421,my-books,9
421,anthology,9
421,favorite-books,9
421,english,9
421,us,9
421,bookshelf,9
421,unfinished,9
421,contemporary,9
421,criticism,9
421,on-my-shelf,8
421,personal-library,8
421,did-not-finish,8
421,tbr,8
421,la,8
421,creative-non-fiction,8
421,own-to-read,8
421,new-journalism,8
421,hs,7
408,to-read,3993
408,currently-reading,206
408,fiction,176
408,favorites,34
408,own,30
408,novels,29
408,literature,23
408,owned,23
408,american,23
408,greece,18
408,wishlist,16
408,delillo,14
408,don-delillo,14
408,library,13
408,mystery,13
408,literary-fiction,13
408,contemporary,12
408,usa,11
408,default,9
408,novel,9
408,unfinished,8
408,american-literature,8
408,books-i-own,8
408,postmodern,8
408,to-buy,8
408,owned-books,7
408,wish-list,7
408,america,6
408,abandoned,6
408,ebook,6
408,general-fiction,6
408,american-lit,6
408,my-library,6
408,to-read,137209
408,currently-reading,5435
408,non-fiction,2802
408,memoir,2469
408,nonfiction,1440
408,united-states,6
408,literary,5
408,to-read-fiction,5
408,thriller,4
408,biblioteca,4
408,american-fiction,4
408,language,4
408,post-modern,4
408,mil-folhas,4
408,books,4
408,borrowed,4
408,audible,3
408,favourites,3
408,estante,3
408,americana,3
408,collection,3
408,greek,3
408,i-own,3
408,vintage-contemporaries,3
408,literature-american,3
408,male,3
408,roman,3
408,my-books,3
408,lit,3
408,favorites,1090
408,memoirs,630
408,biography,574
408,own,438
408,biography-memoir,323
408,grief,316
408,book-club,292
408,books-i-own,273
408,owned,259
408,audiobook,200
408,death,198
408,autobiography,197
408,fiction,186
408,audiobooks,178
408,memoir-biography,173
408,rory-gilmore-reading-challenge,165
408,library,150
408,audio,142
408,essays,134
408,wishlist,131
408,kindle,125
408,american,113
408,psychology,103
408,biographies,101
408,abandoned,101
408,to-buy,92
408,kindle,3
408,book-club,3
408,contemporary-fiction,3
408,crime,3
408,casa,2
408,audiobook,2
408,personal-library,2
408,audiobooks,2
408,fiction-english,2
408,fiction-general,2
408,favorite-books,2
420,rory-gilmore-challenge,85
420,national-book-award,83
420,contemporary,81
420,owned-books,79
420,rory-gilmore,78
420,gilmore-girls,68
420,bio-memoir,67
420,autobiography-memoir,67
420,women,66
420,literature,66
420,audible,65
420,bookclub,65
420,memoir-autobiography,65
420,favourites,65
420,rory-gilmore-reading-list,63
420,female-authors,60
420,adult,57
420,memoir-bio,56
420,ebook,55
420,classics,55
420,audio-books,55
420,my-library,54
420,death-and-dying,53
420,biographies-memoirs,53
420,women-authors,52
420,dnf,51
420,self-help,50
420,did-not-finish,50
420,family,49
420,audio-book,48
420,marriage,48
420,didn-t-finish,43
420,women-writers,43
420,biography-and-memoir,43
420,my-books,42
420,mental-health,42
420,memoirs-biographies,41
420,creative-nonfiction,40
420,philosophy,39
420,relationships,39
420,unfinished,39
420,bio,38
420,non-fic,38
420,wish-list,38
420,to-read-non-fiction,37
420,joan-didion,37
420,favorite-books,36
420,biography-autobiography,35
420,own-it,35
424,to-read,56588
424,currently-reading,5276
424,non-fiction,1357
424,essays,1225
424,nonfiction,819
424,favorites,776
424,memoir,249
424,history,191
424,classics,180
424,own,174
424,short-stories,144
424,books-i-own,122
424,owned,113
424,journalism,110
424,california,103
424,fiction,102
424,essay,97
424,book-club,87
424,american,84
424,wishlist,79
424,kindle,77
424,library,66
424,biography,64
424,to-buy,61
424,memoirs,57
424,politics,55
424,literature,41
424,audiobooks,40
424,audiobook,40
424,favourites,40
424,female-authors,39
424,women,39
424,owned-books,38
424,abandoned,38
424,non-fic,37
424,creative-nonfiction,37
424,essay-collections,35
424,american-literature,35
424,classic,34
424,to-read-non-fiction,34
424,america,33
424,writing,33
424,biography-memoir,31
424,women-writers,29
424,culture,29
424,women-authors,29
424,americana,29
424,short-stories-essays,28
424,usa,27
424,audible,26
424,audio,26
424,to-read-nonfiction,26
424,feminism,25
424,joan-didion,25
424,school,25
424,autobiography,24
424,unfinished,24
424,female-author,23
424,didion,23
424,dnf,22
424,nonfic,22
424,historical,21
424,los-angeles,21
424,ebook,20
424,collections,20
424,tbr,19
424,my-library,19
424,favorite-books,19
424,wish-list,19
424,american-lit,19
424,essays-short-stories,19
424,sociology,18
424,recommended,18
424,new-journalism,18
424,bookshelf,16
424,my-books,16
424,philosophy,16
424,adult,15
411,to-read,47868
411,fiction,2201
411,currently-reading,1844
411,favorites,846
411,classics,693
411,own,375
411,owned,374
411,literature,340
411,novels,259
411,american,245
411,postmodern,195
411,books-i-own,181
411,american-literature,175
411,mystery,139
411,literary-fiction,131
411,contemporary,119
411,postmodernism,115
411,wishlist,103
411,novel,93
411,classic,91
411,library,89
411,owned-books,88
411,american-lit,85
411,literary,82
411,book-club,81
411,usa,80
411,abandoned,78
411,satire,75
411,school,69
411,to-buy,67
411,pynchon,65
411,post-modern,61
411,general-fiction,56
411,my-library,56
411,contemporary-fiction,56
411,california,55
411,favourites,54
411,humor,51
411,english,50
411,kindle,50
411,re-read,49
411,novella,48
411,lit,46
411,university,46
411,unfinished,45
411,modern-classics,44
411,college,42
411,america,42
411,default,41
411,modern-fiction,41
411,uni,40
411,to-read-fiction,37
411,thomas-pynchon,37
411,adult-fiction,37
411,to-re-read,37
411,americana,36
411,my-books,35
411,conspiracy,34
411,post-modernism,34
411,pomo,33
411,modern,32
411,novellas,31
411,read-for-school,31
411,did-not-finish,30
411,dnf,30
411,ebook,30
411,for-school,30
411,united-states,29
411,science-fiction,29
411,wish-list,27
411,short,26
411,to-reread,26
411,collection,25
411,bookshelf,24
411,american-fiction,23
411,i-own,23
411,ebooks,22
411,personal-library,22
418,to-read,5965
418,fiction,164
418,currently-reading,157
418,favorites,49
418,novels,28
418,classics,24
418,own,22
418,literature,19
418,to-buy,15
418,owned,14
418,american,13
418,usa,9
418,penguin-classics,9
418,american-literature,9
418,novel,8
418,literary-fiction,8
418,humor,8
418,abandoned,7
418,wish-list,7
418,american-lit,7
418,wishlist,7
418,did-not-finish,6
418,counterculture,6
418,drugs,6
418,american-fiction,5
418,owned-books,5
418,contemporary-fiction,5
418,books-i-own,4
418,beat-generation,4
418,sixties,4
418,beat,4
418,america,4
418,hippies,4
418,want-to-read,3
418,modern-classics,3
418,adult-fiction,3
418,other,3
418,to-reread,3
418,on-the-shelf,3
418,shelf,3
418,music,3
418,pending,3
418,fiction-to-read,3
418,my-library,3
418,postmodern,3
418,to-read-fiction,3
418,penguin,3
418,classic,3
418,sex,3
418,history,3
418,counter-culture,3
418,maybe-read,2
418,us-lit,2
418,pynchon,2
418,dark-academia,2
418,fic,2
418,music-books,2
418,idk,2
418,soon,2
418,united-states,2
418,not-at-library,2
418,comedy,2
418,harvard,2
418,novels-to-read,2
418,campus,2
418,own-read,2
418,book-lust,2
418,greatest-books,2
418,humour,2
418,pomo,2
418,english,2
418,memoirs,2
418,campus-novels,2
418,book-club,2
418,drugs-and-alcohol,2
418,school,2
418,beat-literature,2
418,shelved,2
418,biography,2
418,want-to-buy,2
418,i-own-it,2
418,all-books,2
418,to-read-soon,2
418,to-get,2
418,books,2
418,college,2
423,to-read,5161
423,currently-reading,311
423,non-fiction,133
423,memoir,91
423,essays,74
423,nonfiction,70
423,california,69
423,history,37
423,biography,28
423,favorites,27
423,own,23
423,memoirs,23
423,joan-didion,14
423,american,12
423,fiction,11
423,autobiography,11
423,owned,9
423,books-i-own,9
423,biography-memoir,9
423,essay,8
423,usa,7
423,america,7
423,creative-nonfiction,7
423,book-club,7
423,wishlist,6
423,did-not-finish,6
423,american-lit,6
423,memoir-biography,6
423,los-angeles,6
423,didion,6
423,abandoned,6
423,wish-list,5
423,ebook,5
423,library,5
423,memoir-bio,5
423,literature,5
423,owned-books,5
423,unfinished,5
423,journalism,4
423,to-read-non-fiction,4
423,kindle,4
423,americana,4
423,books,4
423,female-authors,4
423,bios-memoirs,4
423,literary-nonfiction,4
423,travel,4
423,american-history,4
423,no-ficción,3
423,ensayo,3
423,women-writers,3
423,women,3
423,cities,3
423,on-my-bookshelf,3
423,culture,3
423,biographies,3
423,politics,3
423,owned-to-read,3
423,read-in-english,3
423,american-literature,3
423,autobiography-memoir,3
423,calibre,3
423,historical,3
423,west,3
423,literary,3
423,favorite-authors,3
423,new-journalism,3
423,place,3
423,school-books,3
423,unread-owned,2
423,california-history,2
423,favorite-writers,2
423,my-library,2
423,autorin,2
423,my-bookshelf,2
423,left-unfinished,2
423,next-up,2
423,didn-t-finish,2
423,tbr-nonfiction,2
423,my-books,2
423,book-i-own,2
423,letteratura-americana,2
423,autobiographical,2
423,lady-writers,2
423,overdrive,2
419,to-read,741
419,currently-reading,45
419,essays,18
419,non-fiction,16
419,nonfiction,10
419,own,9
419,joan-didion,6
419,favorites,5
419,kindle,4
419,ebooks,3
419,classics,3
419,creative-nonfiction,3
419,owned,2
419,unowned,2
419,short-reads,2
419,library,2
419,fiction,2
419,owned-books,2
419,short-stories,2
419,ideas,2
419,w-authors,1
419,ebooks_wanted,1
419,own-unsorted-limbo,1
419,short-novels,1
419,calibre,1
419,abandoned,1
419,literature-rhetoric,1
419,essay,1
419,_partial,1
419,collection,1
419,didion,1
419,next-splurge,1
419,my-e-books,1
419,nonfic-politic,1
419,wishlist,1
419,stories-in-order-to-live,1
419,women-writers,1
419,american-experience,1
419,default,1
419,short-stories-and-essays,1
419,writing-essays,1
419,owned-ebook,1
419,want-to-read-acquired,1
419,language-english,1
419,current_test,1
419,w-didion-joan,1
419,unread-ebook,1
419,not-another-white-dude,1
419,borrowed,1
419,subwaybookreview,1
419,have,1
419,aauw-sale,1
419,used-books-i-own,1
419,essays-shorts,1
419,journalism,1
419,e-book-gg-project,1
419,ebook-nypl,1
419,america,1
419,want-to-read-on-kindle,1
419,california-writers,1
419,set-aside-unfinished,1
419,philosophy-criticism,1
419,not-fiction-whoa,1
419,non-fiction-misc,1
419,lady-writers,1
419,genre-non-fiction,1
419,genre-essays,1
419,examined-lives,1
419,essay-collections,1
419,books-i-could-not-finish-for-whatev,1
419,adult-nonfiction,1
419,cnf,1
419,deserted-island-books,1
419,amzn-purch,1
419,bought,1
419,night-stand,1
419,to-read-owned-ebooks,1
419,stilettos-and-sleep,1
419,personal-essay,1
419,acquired,1
419,the-queen,1
419,gw,1
419,favs-joan-didion,1
419,essays-lectures,1
419,thriller,1
419,literary,1
419,criticism,1
419,current-affairs,1
425,to-read,3834
425,fiction,127
425,currently-reading,95
425,favorites,27
425,own,25
425,joan-didion,20
425,politics,18
425,historical-fiction,14
425,books-i-own,13
425,novels,12
425,owned,11
425,american,10
425,american-lit,9
425,literary-fiction,8
425,hawaii,8
425,wishlist,8
425,literature,8
425,didion,7
425,americana,7
425,library,7
425,vietnam,7
425,contemporary,7
425,kindle,6
425,general-fiction,6
425,ebook,6
425,adult-fiction,6
425,classics,5
425,wish-list,5
425,my-library,5
425,contemporary-fiction,5
425,book-club,5
425,american-literature,5
425,nonfiction,5
425,novel,5
425,tbr,4
425,default,4
425,women-writers,4
425,women,4
425,owned-books,4
425,ebooks,4
425,usa,4
425,non-fiction,4
425,favourites,4
425,women-authors,4
425,essays,3
425,english,3
425,e-book,3
425,female-authors,3
425,postmodern,3
425,historical,3
425,adult,3
425,own-it,3
425,political,3
425,other,2
425,owned-and-unread,2
425,americani,2
425,owned-unread,2
425,library-finds,2
425,unread-shelf,2
