BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
12909684,Frightfully Fun Halloween Crafts & Cooking,Publications International,4.33,6,4,0,2,0,0,0,160,2001,Hardcover,,17914080,
12909678,The Secret History of the Court of the Emperor Justinian Written by Procopius of Cesarea; Faithfully Rendred into English,Procopius,3.85,2524,767,864,681,174,38,207,176,January 2nd 2011,Paperback,English,1121220,
12909687,The Origins of AIDS,Jacques  Pepin,4.20,513,223,190,85,11,4,54,310,July 27th 2011,Kindle Edition,English,17216800,
12909691,"Getting Real About God, Suffering, Sin and Evil: A Pastor Rethinks the Age-Old Problem",Jill McNish,4.50,2,1,1,0,0,0,1,180,June 3rd 2011,Paperback,English,18064435,
12909690,The Passing of the Aborigines: A Lifetime Spent Among the Natives of Australia,Daisy  Bates,3.83,24,6,11,5,1,1,5,228,1938,Paperback,,13989826,
12909694,Blood of Adoria,J.S. Chancellor,4.15,52,27,11,10,3,1,9,297,October 13th 2011,Nook,,18967850,Guardians of Legend
12909693,The Relaxation & Stress Reduction Workbook: Sixth Edition (Large Print 16pt),"Martha Davis, Elizabeth Robbins Eshelman",4.03,1218,463,441,232,50,32,49,677,May 1980,Paperback,English,827644,
12909695,Jenny Finn: Doom Messiah,Mike Mignola,3.26,149,24,28,68,20,9,31,128,November 1st 2011,Paperback,English,78026638,
12909722,Offices,"Marcus Tullius Cicero, John Warrington",3.96,2051,734,673,504,107,33,107,345,44,Hardcover,English,25308,
12909734,Boroughs of the Dead,Andrea Janes,3.92,36,13,12,6,5,0,8,132,September 26th 2011,Kindle Edition,English,18064478,
12909738,A Companhia dos Mágicos,"Robert A. Heinlein, Luísa Mascarenhas",3.21,24,5,3,10,4,2,3,140,September 1940,Paperback,Portuguese,72921079,
12909733,Boroughs of the Dead: New York City Ghost Stories,Andrea Janes,3.92,36,13,12,6,5,0,8,132,September 26th 2011,Paperback,English,18064478,
12909745,"What to Do When the Doctor Says It's Pcos: Put an End to Irregular Cycles, Infertility, Weight Gain, Acne, and Unsightly Hair Growth","Milton Hammerly, Cheryl Kimball",3.40,50,6,19,16,7,2,4,256,March 1st 2003,ebook,English,1191180,
12909764,The Librarian Fantasies,Gwendolyn Cummings,3.05,43,7,9,11,11,5,8,0,July 17th 2011,Nook,,18064510,
12909746,Covert Dreams,Mike  Meyer,3.63,128,34,37,38,13,6,45,307,October 17th 2011,Kindle Edition,English,18064492,
12909756,Tuppence to Spend,Lilian Harry,4.37,91,48,30,12,1,0,13,468,January 1st 2003,Kindle Edition,English,1301550,"April Grove, a Street at War"
12909760,Kiss of the Devil's Breath,Lawrence Kelter,3.84,50,14,19,14,1,2,6,242,September 20th 2011,Paperback,English,18064506,A Seedy Tale From the Files of Frank Mango
12909766,The Manhattan Madam's Secrets to Great Sex: Expert Advice for Becoming the Best Lover He's Ever Had,"Kristin Davis, Lainie Speiser",3.22,18,3,4,6,4,1,3,144,January 1st 2012,Paperback,English,20748677,
12909771,Aggressor,Nick Cook,4.00,15,6,4,4,1,0,0,0,August 1st 1992,Hardcover,English,21535976,
12909777,Vechera Na Hutore Bliz Dikan'ki,Nikolai Gogol,4.22,2936,1478,839,460,113,46,93,538,1831,Paperback,,45354553,
12909780,Lexikon Der Fussballmythen,Christian Eichler,3.00,8,0,1,6,1,0,1,402,2000,,,840667,
12909784,Sohn der Verdammnis.: Die Chronik der Erzengel. Roman,"Wendy Alec, Helmut W. Pesch",4.39,929,551,247,92,23,16,73,448,November 1st 2009,ebook,,7087223,Chronicles of Brothers
12909783,A Tale of Two Cities,Charles Dickens,3.85,839799,289918,268953,182288,64729,33911,18556,0,November 26th 1859,Nook,,2956372,
12909799,Child Bride,Suzanne Forster,3.18,114,20,19,45,21,9,7,180,April 1st 1992,ebook,,2791556,
12909800,Wild Child,Suzanne Forster,3.25,48,7,10,21,8,2,4,180,February 1st 1990,ebook,,2603304,
12909801,"Surrender, Baby",Suzanne Forster,3.82,45,17,13,7,6,2,2,180,February 1st 1993,ebook,,2791557,
12909802,Night of the Panther,Suzanne Forster,3.73,37,11,10,13,1,2,1,180,October 1st 1992,ebook,,2791555,
12909798,The Man Who Walked Between the Towers,Mordicai Gerstein,4.16,14902,6739,4812,2599,533,219,1806,40,September 5th 2003,Paperback,,339403,
12909803,Wild Honey,Suzanne Forster,3.37,19,3,4,9,3,0,0,186,February 1st 1989,ebook,,6485199,
12909811,Trick or Trap,A.B.R.,2.86,7,0,2,3,1,1,3,0,September 17th 2011,Nook,,18064560,
12909817,Tales from the Archives: Collection 2,"Philippa Ballantine, Tee Morris, Phil Rossi, Jack Mangan, P.C. Haring",3.87,109,30,44,28,5,2,5,,September 27th 2011,Nook,English,18155460,Ministry of Peculiar Occurrences
12909832,Peace World,Steven L. Hawk,3.98,393,126,159,89,13,6,15,248,October 14th 2011,Kindle Edition,English,18064581,The Peace Warrior
12909834,Заповедник,Sergei Dovlatov,4.18,3052,1327,1105,488,110,22,182,,1983,,,1038488,
12909831,As the Crow Flies,Jeffrey Archer,4.12,20997,8152,8130,3887,660,168,856,696,May 1st 1990,Paperback,English,2630354,
12909848,Paris Review Issue 198,"The Paris Review, Lorin Stein",3.72,39,7,17,12,3,0,8,,2011,Paperback,English,18064601,The Paris Review
12536793,Paris Review Issue 198,"The Paris Review, Lorin Stein",3.72,39,7,17,12,3,0,8,,2011,,,18064601,The Paris Review
12909866,Author Moments,"Shayla Black, Karin Harlow, Ava Riley, Corinne Davies, Mahalia Levey, Melissa Schroeder, Virna DePaul, Heather Long",4.21,39,23,7,6,0,3,4,,September 23rd 2011,Kindle Edition,English,18064616,
12909857,El sueño de los dioses,Javier Negrete,3.95,390,103,183,91,9,4,13,0,October 2010,ebook,Spanish,14310919,Saga de Tramórea
12909869,Tibetaanse perziken,Carolijn Visser,3.55,53,5,26,16,5,1,3,304,2003,Paperback,Dutch,18064619,
12909875,The Serial Killer Whisperer: How One Man's Tragedy Helped Unlock the Deadliest Secrets of the World's Most Terrifying Killers,Pete Earley,3.76,1680,466,587,425,157,45,265,336,January 5th 2012,ebook,English,16782696,
8571374,تاريخ أوروبا والعالم في العصر الحديث,عبد العظيم رمضان,4.02,56,15,29,11,0,1,8,1386,1st 1997,Hardcover,Arabic,13440104,تاريخ أوروبا والعالم في العصر الحديث
223633,Uncle Remus: His Songs and His Sayings,"Joel Chandler Harris, Robert E. Hemenway",3.75,581,175,175,164,46,21,63,224,1881,Paperback,English,2305266,
223633,Uncle Remus: His Songs and His Sayings,"Joel Chandler Harris, Robert E. Hemenway",3.75,581,175,175,164,46,21,63,224,1881,Paperback,English,2305266,
5598113,Vision in White,Nora Roberts,4.12,129903,56744,41542,24016,5448,2153,4243,325,April 28th 2009,Paperback,English,5769464,Bride Quartet
12909886,Life on the Mississippi: The Authorized Uniform Edition,Mark Twain,3.87,13787,4133,5133,3375,827,319,742,544,1883,Paperback,English,2549350,
18775327,"Working Stiff: Two Years, 262 Bodies, and the Making of a Medical Examiner","Judy Melinek, T.J. Mitchell",4.21,17202,7460,6728,2430,402,182,2008,258,August 12th 2014,Hardcover,,26680460,
12909892,The Golden Age of Ocean Liners,Lee Server,3.45,11,2,2,6,1,0,3,80,October 1996,Hardcover,English,5204985,
12909889,Pride and Prejudice,Jane Austen,4.27,3232313,1755130,877073,397418,120827,81865,74894,506,January 28th 1813,Paperback,English,3060926,
12909908,Стихотворения,"Igor Severyanin, Игорь Северянин",4.50,8,5,2,1,0,0,0,477,2008,,,18064664,
12909895,Two Years Before The Mast: Seamanship Around Cape Horn,Richard Henry Dana Jr.,4.00,12698,4621,4486,2792,571,228,732,372,April 4th 1840,Hardcover,English,325869,
12909905,The Legend of Sleepy Hollow,Washington Irving,3.94,52250,17086,18777,13227,2546,614,722,0,1810,Nook,,18197624,
12909904,The Legend of Sleepy Hollow and Other Works,Washington Irving,3.94,52250,17086,18777,13227,2546,614,722,0,1810,Nook,,18197624,
12909925,Первая любовь. Повести,Ivan Turgenev,4.14,1671,688,618,294,49,22,73,640,1881,Hardcover,Russian,14192900,
12909922,The Accident,Todd Strasser,3.66,112,31,36,25,16,4,29,0,1988,Nook,,3121511,
12909938,De kapers van Miskitia,Carolijn Visser,3.59,17,2,7,7,1,0,2,248,1997,Paperback,Dutch,18064700,
12909944,Weather and Climate,Michael J. Padilla,4.44,9,5,3,1,0,0,0,0,January 1st 1999,Hardcover,English,518680,
12909939,North Korea/South Korea: U.S. Policy at a Time of Crisis,John Feffer,3.63,35,6,13,13,3,0,3,0,2003,ebook,English,195811,
12909948,Night Hunt,L.L. Raand,4.22,1229,589,396,189,38,17,44,,March 13th 2012,ebook,,17374765,Midnight Hunters
12909954,Жизнь и необычайные приключения солдата Ивана Чонкина,"Vladimir Voinovich, Владимир Войнович",3.99,2306,838,838,450,129,51,101,604,1969,,Russian,703115,Private Chonkin
12909953,Best of Both,"Miranda Forbes, Sommer Marsden, Izzy French, Landon Dixon, Tony Haynes, Athena Marie, Kay Jaybee, Beverly Langland",4.16,19,12,0,6,0,1,3,199,April 6th 2011,ebook,English,16015194,
12909955,The Gods Are Athirst,"Anatole France, Wilfrid Jackson",3.73,2172,518,808,623,189,34,189,0,1912,Nook,,2069122,
12909996,MOB RULE IN NEW ORLEANS,Ida B. Wells-Barnett,4.04,49,20,15,10,4,0,6,0,January 1st 1900,Nook,,12933403,
12909997,Noches Blancas,Fyodor Dostoyevsky,4.02,56000,19606,21506,11716,2549,623,4665,,1848,Kindle Edition,Spanish,4111509,
12909998,El Adolescente,Fyodor Dostoyevsky,3.94,6598,2080,2574,1524,320,100,385,770,1875,Kindle Edition,Spanish,39912542,
12910000,Pena dní,"Boris Vian, Tamara Zemková",3.98,28781,11342,9261,5283,1943,952,1284,161,March 11th 1947,Hardcover,Slovak,136792,
12910007,Pampered Chef Stoneware Sensations,"Doris Christopher, The Pampered Chef",3.88,25,8,8,7,2,0,1,96,1997,Paperback,English,6622796,
12910006,Moștenirea Kremlinului,Ion Mihai Pacepa,3.78,85,23,32,20,8,2,1,505,1993,Paperback,Romanian,18064782,
12910008,Priceless Love II: Love's Possession,Carolyn Faulkner,3.76,82,24,27,23,3,5,6,0,2001,ebook,,17161371,Priceless Love
12910018,Очередь,"Vladimir Sorokin, Владимир Сорокин",3.78,1268,335,475,333,94,31,99,443,1984,Hardcover,Russian,246408,
12910012,Herzog,Saul Bellow,3.77,19383,5393,7006,4785,1570,629,1194,0,1964,ebook,,2088454,
12910017,Spi!,"Annelies Verbeke, Tanja Mlaker",3.15,2180,165,584,955,365,111,103,139,2003,Paperback,Slovenian,1861501,
12910024,Six Sigma For Managers (Briefcase Books Series),Greg Brue,3.22,125,22,27,39,30,7,11,180,2002,Kindle Edition,English,1102131,
1441330,De passievrucht,Karel Glastra van Loon,3.31,3776,363,1188,1595,512,118,171,238,April 1999,Paperback,Dutch,1431947,
12910064,Monet at Giverny,Caroline Holmes,4.18,28,10,13,5,0,0,4,192,May 2002,Hardcover,English,1827694,
12910063,Final Call,Rachel Ann Nunes,3.96,375,113,149,98,14,1,45,262,February 21st 2012,Paperback,English,18064841,Autumn Rain 
12910056,Discovered,J.P. Barnaby,4.17,461,209,156,68,21,7,43,194,October 16th 2011,ebook,English,17828681,Little Boy Lost
12910066,Jane Eyre,Charlotte Brontë,4.13,1717648,792841,529901,269233,80522,45151,45850,,October 16th 1846,Kindle Edition,,2977639,
12910073,Les Hauts de Hurle-vent,Emily Brontë,3.87,1425705,516255,439129,295409,113007,61905,40961,,1847,Kindle Edition,,1565818,
12910084,"The comedies, histories, and tragedies of Mr. William Shakespeare as presented at the Globe and Blackfriars Theatres, circa 1591-1623: being the text furnished the players, in parallel pages with the first revised folio text, with critical introductions",William Shakespeare,4.58,66,46,13,6,1,0,5,0,1623,Nook,,73593804,
12910105,"People Sharing Jesus, eBook",Darrell W. Robinson,3.80,10,3,4,1,2,0,3,272,June 9th 1995,ebook,English,1502255,
12910113,Kojiro Vol. 3,Kenichi Muraeda,3.25,4,0,2,1,1,0,0,208,October 2011,Paperback,Indonesian,18064894,
12910110,Legendy I Mify Drevnej Gretsii,Nikolai Kun,4.33,1978,1126,506,251,64,31,65,576,1914,Paperback,,3069070,
12910123,서울: 한국문화사. 김영룡 옮김,"Andrew Carnie, Kim Youngroung",3.84,381,125,121,97,25,13,38,478,December 26th 2002,Paperback,Korean,435801,
12910126,Popljuval bom vaše grobove,Boris Vian,3.59,8879,1966,3092,2515,868,438,431,,November 21st 1946,,,93395,Vernon Sullivan
12910131,Jesen u Pekingu,Boris Vian,3.95,2416,834,858,526,160,38,101,287,1947,Paperback,Croatian,2197453,
12910132,Dorian Gray,"Enrique Corominas, Oscar Wilde, Carole Ratcliff",4.15,115,45,47,18,5,0,18,96,September 15th 2011,Hardcover,French,21587732,
12910136,"Kuroshitsuji, Vol. 1",Yana Toboso,4.37,105653,64913,22963,12147,3534,2096,1532,186,February 27th 2007,Paperback,Polish,6886418,黒執事 [Kuroshitsuji]
12910133,Portrait De Dorian Gray,Oscar Wilde,4.09,1052760,421347,381791,189320,44832,15470,35193,,June 20th 1890,,French,1858012,
12910141,Hostage,Nancy N. Rue,4.16,45,18,16,11,0,0,2,,August 1st 1998,Hardcover,English,139246,Christian Heritage: The Charleston Years 1860-1861
12910137,Jurgen: A Comedy of Justice,James Branch Cabell,3.87,911,309,297,210,67,28,122,0,1919,Nook,English,1598851,The Biography of Manuel
12910138,Jurgen: a comedy of justice,James Branch Cabell,3.87,911,309,297,210,67,28,122,0,1919,Nook,English,1598851,The Biography of Manuel
12910139,One Piece Vol. 60,Eiichiro Oda,4.56,2477,1685,547,212,24,9,80,216,November 4th 2010,Paperback,Indonesian,14459074,One Piece
12910142,Stolen Figs: And Other Adventures in Calabria,Mark Rotella,3.59,333,55,135,103,31,9,49,320,2003,ebook,English,402134,
12910143,Unbridled and Unridden,Elle Saint James,4.07,201,79,68,45,7,2,8,,October 28th 2011,ebook,,18064925,The Double Rider Men's Club
12910144,Les contes de Noël,Charles Dickens,3.73,2056,489,749,623,169,26,325,,1867,Kindle Edition,French,75491106,
12910146,L'Abîme (French Edition),Charles Dickens,3.57,356,63,127,127,29,10,48,187,1867,Kindle Edition,,5216638,
12910147,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens,4.00,2124,739,804,457,95,29,421,,1934,Kindle Edition,,1880450,
12910149,"The Pickwick Papers, Volume II",Charles Dickens,4.04,159,62,52,35,9,1,10,,1836,Kindle Edition,,21869435,The Posthumous Papers of the Pickwick Club
12910148,"The Pickwick Papers, Volume I",Charles Dickens,3.99,253,93,87,54,16,3,16,,1836,Kindle Edition,,21869484,The Posthumous Papers of the Pickwick Club
12910145,Great Expectations,Charles Dickens,3.78,684342,212044,229192,156233,56828,30045,17222,,1860,Kindle Edition,,2612809,
12910151,Paris et Londres en 1793 - Le Marquis de Saint-Évremont,"Charles Dickens, Mme. Loreau",3.85,839799,289918,268953,182288,64729,33911,18556,,November 26th 1859,Kindle Edition,French,2956372,
12910152,L'Abîme (French Edition),Charles Dickens,3.57,356,63,127,127,29,10,48,186,1867,Kindle Edition,,5216638,
549938,The Cricket on the Hearth,Charles Dickens,3.44,5855,965,1743,2229,733,185,725,84,December 20th 1845,Paperback,English,537185,
12910156,Our Mutual Friend- Volume 1,Charles Dickens,4.24,21,11,6,2,2,0,3,,January 1st 1900,Kindle Edition,,20550922,
12910159,'n Fles chianti - een abc over zonnige Italië,Frits Visser,0.00,0,0,0,0,0,0,0,200,1958,,,18064941,
12910162,"Lights, Camera, Quince!",Veronica Chambers,3.94,66,31,13,13,5,4,12,0,October 7th 2011,ebook,,11185264,Amigas
12910163,Playing for Keeps,Veronica Chambers,4.00,18,9,3,3,3,0,2,0,March 15th 2011,ebook,,14080919,Amigas
14706,"Faust, First Part","Johann Wolfgang von Goethe, Peter Salm",3.92,62069,21341,21225,13980,4212,1311,1262,327,1808,Paperback,English,16721,Goethe's Faust
12910170,"Life and Adventures of Nicholas Nickleby, Vol. II",Charles Dickens,4.33,36,23,6,5,0,2,4,,January 1st 1970,Kindle Edition,,22008774,Nicholas Nickleby
12910171,The Life and Adventures of Nicholas Nickleby- Volume 1,Charles Dickens,3.99,108,42,35,24,2,5,5,,January 1st 1957,Kindle Edition,,22008769,Nicholas Nickleby
12910172,Hard Times,Charles Dickens,3.53,60553,11809,20241,19484,6501,2518,3188,,1854,Kindle Edition,,6751955,
2060910,Alejandro: El unificador de Grecia. La Hélade,Gisbert Haefs,3.61,140,26,51,47,14,2,3,461,1992,Hardcover,Spanish,4677896,Alexander
17670086,Il baule e il fantasma. Avventura spagnola,"Stendhal, Francesco Bruno, Marina Premoli",3.34,61,8,16,27,9,1,6,41,1830,Paperback,Italian,17072517,
12910190,A Gentleman Undone,Cecilia Grant,3.87,2169,678,780,514,151,46,321,350,January 1st 2012,Mass Market Paperback,English,17913980,Blackshear Family
12910200,Armance,Stendhal,3.45,774,150,211,283,97,33,50,,1827,Kindle Edition,French,1234224,
12910201,Lucien Leuwen,Stendhal,3.84,522,164,170,141,34,13,18,814,1894,Kindle Edition,French,1971267,
12910197,The Red and the Black,Stendhal,3.88,60379,19775,20928,13881,4225,1570,2200,,November 13th 1830,Kindle Edition,,1028281,
12910202,The Charterhouse of Parma,Stendhal,3.81,15292,4676,5200,3767,1203,446,650,,March 1839,Kindle Edition,,1378789,
12910205,Crime et Châtiment,Fyodor Dostoyevsky,4.23,676799,342929,202443,89358,28118,13951,21511,598,1866,Kindle Edition,French,3393917,
12910206,Les Frères Karamazov,"Fyodor Dostoyevsky, Henri Longault",4.32,259014,143420,72444,30801,8408,3941,12180,871,November 18th 1879,Kindle Edition,French,3393910,The Brothers Karamazov
12910208,L'Idiot - Tome 1,Fyodor Dostoyevsky,4.11,2691,1129,967,424,117,54,279,504,1867,Kindle Edition,English,25050304,"The Idiot, in 3 Vol"
12910207,L'Éternel mari,Fyodor Dostoyevsky,3.72,8233,1772,3188,2577,557,139,636,243,1870,Kindle Edition,French,13255099,
12910214,Myspace for Dummies,"Ryan Hupfer, Mitch Maxson, Ryan    Williams",2.90,20,3,3,4,9,1,1,336,December 1st 2006,ebook,English,687947,
12910213,Le Double,Fyodor Dostoyevsky,3.70,20254,4332,7793,6182,1616,331,1465,,1846,Kindle Edition,,236056,
12910210,Le Joueur,Fyodor Dostoyevsky,3.90,60387,15904,25960,15427,2650,446,3228,155,March 10th 1866,Kindle Edition,,4356972,
12910220,Souvenirs de la maison des morts,Fyodor Dostoyevsky,4.05,21465,7682,8549,4165,851,218,1525,340,1861,Kindle Edition,French,320469,
12910239,"Zelda, The Queen of Paris: The True Story of the Luckiest Dog in the World",Paul Chutkow,3.95,74,19,37,14,3,1,19,224,October 4th 2011,Hardcover,English,18065024,
12910242,Mademoiselle de Maupin,Théophile Gautier,3.93,1048,356,382,223,57,30,84,0,1835,Nook,,246023,
12910241,El Manipulador,Frederick Forsyth,4.02,10129,3405,4029,2290,324,81,187,0,January 1st 1991,Paperback,,4788623,
12910247,Albrecht Durer,"Jane Campbell Hutchison, Campbell Hutchison",3.80,25,6,9,9,1,0,2,0,September 1990,ebook,English,902627,
12910263,Caroline's Waterloo,Betty Neels,4.14,498,225,155,88,25,5,39,286,May 1980,Hardcover,English,1597220,
12910262,The Start-Up,Sadie Hayes,3.54,455,99,136,146,59,15,121,103,October 16th 2011,Nook,,18065048,The Start-Up
12910286,A Plum in Your Mouth: Why the Way We Talk Speaks Volumes About Us,James Andrew Taylor,3.43,44,10,13,10,8,3,18,,December 31st 2006,Audio CD,English,854854,
12910287,"Akira: Republication Version, Vol. 1",Katsuhiro Otomo,2.73,11,1,3,1,4,2,1,158,August 23rd 2000,Paperback,Japanese,21492875,Akira: Cinemanga
12910290,Soul Quest,Amy  Maurer Jones,3.72,57,18,17,13,6,3,17,0,February 25th 2010,ebook,,15545864,Soul Quest
12910288,Ceres Vol. 1,Yuu Watase,3.90,9720,4092,2319,2031,824,454,137,192,1997,Paperback,Indonesian,1034786,妖しのセレス / Ayashi no Ceres
290428,Amy's Pen Pal,"Francine Pascal, Jamie Suzanne",3.49,420,80,103,187,42,8,5,137,January 1st 1990,Paperback,English,281769,Sweet Valley Twins
12910305,GTO: Great Teacher Onizuka Vol. 5,Tōru Fujisawa,4.28,695,339,233,106,16,1,13,200,January 16th 1998,Paperback,Indonesian,556991,GTO: Great Teacher Onizuka
12910303,Le Conte de deux cités,"Charles Dickens, Henriette Loreau",3.85,839799,289918,268953,182288,64729,33911,18556,,November 26th 1859,Kindle Edition,French,2956372,
12910321,Son Excellence Eugène Rougon,Émile Zola,3.68,997,206,368,335,76,12,100,,1876,Kindle Edition,,1356899,Les Rougon-Macquart
12910322,Son Excellence Eugène Rougon,Émile Zola,3.68,997,206,368,335,76,12,100,,1876,Kindle Edition,,1356899,Les Rougon-Macquart
12910326,La Faute de l'abbé Mouret,Émile Zola,3.63,1398,336,443,409,182,28,130,,1875,Kindle Edition,,941617,Les Rougon-Macquart
12910327,La Faute de l'abbé Mouret,Émile Zola,3.63,1398,336,443,409,182,28,130,705,1875,Kindle Edition,French,941617,Les Rougon-Macquart
12910328,La Faute de l'abbé Mouret,Émile Zola,3.63,1398,336,443,409,182,28,130,,1875,Kindle Edition,,941617,Les Rougon-Macquart
12910335,My Zombie Body (Clean Edition),Mario Lurig,2.68,19,1,3,6,7,2,4,0,October 17th 2011,Nook,,18065122,
12910336,The Land of Bad Dreams,Kyla Lee Ward,4.20,5,2,2,1,0,0,1,142,September 2011,Paperback,English,18065124,
12910334,My Zombie Body,Mario Lurig,2.68,19,1,3,6,7,2,4,108,October 17th 2011,Nook,English,18065122,
726193,The Girl from the Chartreuse,"Pierre Péju, Ina Rilke",3.30,516,79,143,182,78,34,75,176,2002,Paperback,English,712408,
12910338,La  fille sauvage,"Jim Fergus, Jean-Luc Piningre",3.89,3174,826,1398,758,162,30,439,460,January 1st 2004,Mass Market Paperback,French,806483,
12910340,Delicious Love Triangle,Sedonia Guillone,3.40,15,2,5,6,1,1,3,,June 8th 2011,Kindle Edition,,17024804,
12910345,Moby-Dick,Herman Melville,3.52,494996,134822,130475,126017,62293,41389,16845,,1851,Kindle Edition,,2409320,
12910344,Moby-Dick,Herman Melville,3.52,494996,134822,130475,126017,62293,41389,16845,,1851,Kindle Edition,,2409320,
12910361,Dead Heat,"Joanna   Campbell, Alice Leonhardt",3.83,284,92,76,96,17,3,0,170,June 3rd 1999,Hardcover,English,1241255,Thoroughbred
12910360,Rosa Candida,"Auður Ava Ólafsdóttir, Catherine Eyjólfsson",3.79,4472,1047,1897,1142,298,88,529,336,2007,Mass Market Paperback,French,16134155,
12910362,La Conquête de Plassans,Émile Zola,3.92,1206,331,524,291,48,12,118,,1874,Kindle Edition,,803050,Les Rougon-Macquart
12910363,La Conquête de Plassans,Émile Zola,3.92,1206,331,524,291,48,12,118,,1874,Kindle Edition,,803050,Les Rougon-Macquart
12910368,The Quotable Thoreau,"Henry David Thoreau, Jeffrey S. Cramer",4.41,27,17,5,4,1,0,4,552,January 1st 2011,ebook,English,15560036,
9572203,The Snowman,"Jo Nesbø, Don Bartlett",4.01,119208,39514,50652,22119,5101,1822,8832,383,January 1st 2007,Mass Market Paperback,English,2697052,Harry Hole
9572203,The Snowman,"Jo Nesbø, Don Bartlett",4.01,119208,39514,50652,22119,5101,1822,8832,383,January 1st 2007,Mass Market Paperback,English,2697052,Harry Hole
12910382,Celebutantes,Amanda Goldberg,2.96,1799,188,356,657,385,213,240,263,2008,ebook,,2664686,
12910380,The Snowman,Jo Nesbø,4.01,119271,39533,50678,22127,5101,1832,8832,,January 1st 2007,Kindle Edition,,2697052,Harry Hole
12910150,A Christmas Carol,Charles Dickens,4.07,650314,260257,222919,127397,29422,10319,20946,,December 17th 1843,Kindle Edition,,3097440,
12910386,La Curée,Émile Zola,3.85,3785,1040,1478,983,215,69,253,158,1871,Kindle Edition,French,839934,Les Rougon-Macquart
12910385,La Curée,Émile Zola,3.85,3785,1040,1478,983,215,69,253,,1871,Kindle Edition,French,839934,Les Rougon-Macquart
12910401,"Back and Deader Than Ever (Monster High, #4)",Lisi Harrison,3.89,2607,1066,614,599,234,94,155,272,January 1st 2012,Hardcover,English,17963851,Monster High
12910407,Getting Started with Arduino,Massimo Banzi,3.81,988,257,380,265,74,12,74,130,October 15th 2008,ebook,,5368562,
12910403,Le mystère de la chambre jaune,Gaston Leroux,3.69,8880,2133,3084,2653,789,221,721,358,1907,Kindle Edition,French,181928,Joseph Rouletabille
12910423,"Meat Market: Animals, Ethics, and Money",Erik Marcus,3.91,303,101,96,86,17,3,34,,March 15th 2005,Hardcover,English,225927,
12910431,Hikayat Genji Vol. 12,Waki Yamato,4.00,4,1,2,1,0,0,0,208,October 2011,Paperback,Indonesian,18065221,源氏物語 あさきゆめみし （大和和紀）/ The Tale of Genji
12910428,Lucky Bruce: A Literary Memoir,Bruce Jay Friedman,4.21,39,16,17,4,2,0,3,275,January 1st 2011,ebook,English,16352740,
12910434,Altered,Laura Burks,3.91,94,43,20,19,4,8,30,,September 1st 2011,Nook,English,17489657,
690872,The Illuminator,Brenda Rickman Vantrease,3.75,6281,1722,2141,1707,527,184,423,406,January 1st 2004,Paperback,English,1235433,The Illuminator
12910439,1984. Скотный двор,"George Orwell, Джордж Оруэлл",4.29,172225,86700,57320,22138,4355,1712,2179,,1948,Paperback,Russian,2966408,
12910452,A Dancer in Wartime,Gillian Lynne,3.66,122,26,47,33,14,2,15,308,November 3rd 2011,Kindle Edition,English,18065241,
12910451,A Dancer in Wartime: One girl's journey from the Blitz to Sadler's Wells,Gillian Lynne,3.66,122,26,47,33,14,2,15,290,November 3rd 2011,Hardcover,English,18065241,
12910453,A Dancer in Wartime: The touching true story of a young girl's journey from the Blitz to the Bright Lights,Gillian Lynne,3.66,122,26,47,33,14,2,15,304,November 3rd 2011,Paperback,English,18065241,
12910455,La svastica sul sole,"Philip K. Dick, Carlo Pagetti, Luigi Bruti Liberati, Maurizio Nati",3.61,187097,39796,66701,55375,19190,6035,12207,316,October 1962,Paperback,Italian,2398287,
12910464,Il guardiano dei sogni,Paolo Maurensig,3.27,111,11,32,47,18,3,11,169,2003,Hardcover,Italian,13628822,
12910465,Gli ultimi filibustieri,Emilio Salgari,3.85,157,42,56,52,7,0,6,461,1908,Paperback,Italian,1877661,I corsari delle Antille
12910458,Un americano alla corte di re Artù,Mark Twain,3.76,99198,26297,36145,26556,7342,2858,3238,144,1889,Paperback,Italian,2621763,
12910460,L'isola del tesoro,"Robert Louis Stevenson, Renato Prinzhofer",3.84,421951,119371,155553,113376,25589,8062,12556,176,1883,Paperback,Italian,3077988,
12910473,Moon Vol. 2,Masahito Soda,4.35,26,15,6,4,1,0,2,200,October 2011,Paperback,Indonesian,18065263,MOON 昴 ソリチュード スタンディング / MOON - Subaru Solitude Standing / Moon
12910471,Schiaccianoci e il Re dei Topi,"E.T.A. Hoffmann, Maria Pia Chodi, Gennady Spirin",3.97,14653,5369,4816,3428,807,233,1042,36,1816,Paperback,Italian,2221897,
12910474,Manfred,Lord Byron,3.82,1973,580,673,532,159,29,122,110,1817,Paperback,Italian,3774729,
12910480,Il mistero della caverna di ghiaccio,"R.L. Stine, Cristina Scalabrini",3.56,4079,1090,934,1380,524,151,182,141,January 1997,Paperback,Italian,120899,Goosebumps
12910475,I Weir di Hermiston,"Robert Louis Stevenson, Francesco Fenghi",3.47,312,63,88,107,40,14,40,141,1896,Paperback,Italian,1318129,
12910478,There's Something Out There,P.J. Night,4.24,351,194,77,57,17,6,27,,December 27th 2011,Kindle Edition,English,16439584,You're Invited to a Creepover
